	of	documents
charles	m	lamb
charles	matthew	clair
charles	perrow	normal
charles	r	epp
charles	rabin	charles
charles	racial	identity
charles	taylor	kerchner
charles	ton	http
charleston	church	massacre
charleston	html	http
charleston	mass	killing
charleston	officers	humane
charleston	shooting	suspect
charleston	south	carolina
charlie	beck	connie
charlie	beck	said
charlie	beck	surveyed
charlotte	mecklenburg	police
charlotte	observer	june
charlotte	surveillance	colloquium
charlotteobserver	com	news
charlton	mcilwain	racial
charlton	mcilwain	steve
chart	that	allows
charter	reform	commission
charting	race	and
charts	showing	stop
chase	we	are
chasing	a	high
chastened	form	it
chat	bot	tay
chat	video	conferencing
chatbot	called	tay
chatbot	named	chip
chatbot	using	microsoft
chatbots	cybersecurity	machine
chatbots	for	its
chatbots	to	racially
chatbots	to	reduce
chatman	s	ct
chatting	bell	is
chatting	with	two
chavez	garcia	youth
chavis	simmons	the
cheap	for	the
cheaper	than	direct
cheaper	than	others
check	against	corruption
check	book	application
check	for	warrants
check	newly	implemented
check	of	the
check	on	aggressive
check	pattern	of
check	process	after
check	process	required
check	process	that
check	program	for
check	protocol	under
check	required	by
check	the	status
check	through	next
checkbook	and	operational
checked	based	on
checked	their	information
checked	with	actual
checking	facebook	twitter
checking	from	an
checking	the	applicant
checking	the	produced
checklist	generalizations	may
checklists	in	the
checklists	take	gender
checklists	used	to
checkpoints	n	schulhofer
checks	and	balances
checks	as	the
checks	biometric	data
checks	during	street
checks	often	target
checks	on	police
checks	passengers	names
checks	the	power
checkthepolice	org	database
checkthepolice	org	http
cheering	stopped	decriminalization
chelsey	hanson	kelly
chem	high	throughput
chem	res	toxicology
chemerinsky	an	independent
chemerinsky	and	a
chemerinsky	michael	oswalt
chemerinsky	n	they
chemerinsky	s	analysis
chemerinsky	s	successful
chemerinsky	supra	note
chemical	at	issue
chemical	compounds	n
chemical	pipelines	throughout
chemical	positively	identified
chemical	risk	assessment
chemical	risk	management
chemical	toxicity	has
chemicals	combinatorial	chem
chemicals	for	additional
chemicals	in	production
chemicals	interactions	obtained
chemicals	that	could
chemicals	then	presumably
chemistry	res	toxicology
chen	et	al
cheng	lin	liu
chermak	alexander	weiss
cherry	google	u
cherry	pick	a
cheryl	dorsey	snap
cheryl	i	harris
cheryl	j	wakslak
chescoconnect	an	app
chess	american	sign
chess	where	an
chester	county	pa
chester	has	done
chester	is	partnering
chester	now	offers
chester	were	those
chesterfield	also	boasts
chesterfield	county	continues
chesterfield	county	va
chesterfield	indicated	that
chesterfield	s	efforts
chests	hitting	the
chetty	hendren	and
chetty	nathanial	hendren
chetty	nathaniel	hendren
chevalier	daniel	j
chevron	deference	whereas
chevron	doctrine	when
chevron	n	deference
chevron	s	nondelegation
chevron	u	s
chhattisgarh	shri	sanjay
chi	july	http
chi	kent	l
chi	l	j
chi	l	rev
chi	legal	f
chi	police	dep
chi	press	describing
chi	press	it
chi	rep	jan
chi	rep	n
chi	rep	supra
chi	sun	times
chi	tonight	jan
chi	trib	oct
chi	trib	sept
chic	sept	http
chicago	a	different
chicago	a	phenomenon
chicago	a	tale
chicago	activists	answer
chicago	and	based
chicago	and	big
chicago	and	los
chicago	and	more
chicago	and	other
chicago	and	philadelphia
chicago	and	the
chicago	arbitration	or
chicago	at	discussing
chicago	but	noting
chicago	chi	police
chicago	chico	chula
chicago	cio	leaves
chicago	criminal	courts
chicago	dallas	houston
chicago	department	of
chicago	f	r
chicago	food	inspectors
chicago	for	correlations
chicago	for	example
chicago	has	found
chicago	heat	lists
chicago	high	school
chicago	hirsch	supra
chicago	homicides	august
chicago	http	www
chicago	illinois	project
chicago	illinois	stockton
chicago	in	the
chicago	inst	for
chicago	is	using
chicago	law	school
chicago	lodge	no
chicago	may	soon
chicago	mayors	challenge
chicago	n	e
chicago	n	elizabeth
chicago	n	for
chicago	n	philadelphia
chicago	n	plaintiffs
chicago	neighborhoods	of
chicago	new	york
chicago	or	new
chicago	police	accountability
chicago	police	agree
chicago	police	and
chicago	police	department
chicago	police	departments
chicago	police	for
chicago	police	has
chicago	police	in
chicago	police	to
chicago	police	training
chicago	police	used
chicago	police	would
chicago	public	housing
chicago	public	law
chicago	reaping	the
chicago	report	finding
chicago	report	for
chicago	report	notes
chicago	report	see
chicago	report	some
chicago	report	stated
chicago	report	states
chicago	right	after
chicago	s	chief
chicago	s	gang
chicago	s	new
chicago	s	now
chicago	s	pathologies
chicago	s	population
chicago	s	predictive
chicago	s	racist
chicago	s	smartdata
chicago	s	stop
chicago	s	strategic
chicago	settlement	and
chicago	settlement	n
chicago	settlement	supra
chicago	sought	to
chicago	stopped	more
chicago	street	and
chicago	street	gangs
chicago	style	interest
chicago	supra	note
chicago	take	on
chicago	the	argument
chicago	this	article
chicago	this	municipality
chicago	thought	about
chicago	to	build
chicago	to	respond
chicago	today	if
chicago	training	karim
chicago	university	of
chicago	v	morales
chicago	walker	supra
chicago	wesley	skogan
chicago	which	were
chicago	who	feel
chicagoans	had	never
chicagopatf	org	wp
chicagoreporter	com	can
chicagos	stop	and
chicagotonight	wttw	com
chicagotribune	com	bluesky
chicagotribune	com	news
chicagounbound	uchicago	edu
chico	chula	vista
chief	a	c
chief	and	assistant
chief	and	deputy
chief	and	sole
chief	assistant	chief
chief	august	vollmer
chief	beck	to
chief	beck	were
chief	calls	s
chief	captain	lieutenant
chief	charles	gain
chief	charlie	beck
chief	concerns	are
chief	controlled	the
chief	data	officer
chief	despite	the
chief	detectives	are
chief	domestic	objective
chief	economist	u
chief	for	being
chief	gain	and
chief	gain	created
chief	gain	maintained
chief	had	unfettered
chief	harold	brier
chief	in	colorado
chief	in	the
chief	information	and
chief	information	officer
chief	information	officers
chief	information	security
chief	inspector	and
chief	issued	a
chief	jan	at
chief	john	a
chief	justice	roberts
chief	justice	robot
chief	justice	warren
chief	kathleen	o
chief	mar	http
chief	michelmoore	director
chief	mistakenly	believed
chief	n	bailey
chief	n	he
chief	n	id
chief	n	in
chief	n	y
chief	o	toole
chief	of	police
chief	of	the
chief	officer	concerning
chief	on	a
chief	or	assistant
chief	pleads	guilty
chief	privacy	officer
chief	s	discipline
chief	s	issuance
chief	s	murder
chief	says	we
chief	secretary	chhattisgarh
chief	sherman	declares
chief	told	him
chief	was	senseless
chief	who	also
chief	who	fought
chief	who	had
chief	who	the
chief	who	used
chiefs	and	civil
chiefs	and	civilian
chiefs	and	consultants
chiefs	brought	in
chiefs	continually	worry
chiefs	he	stated
chiefs	n	in
chiefs	n	is
chiefs	of	police
chiefs	philosophies	may
chiefs	police	aug
chiefs	politicians	and
chiefs	routinely	complain
chiefs	that	typified
chiefs	with	mobile
chih	lin	david
child	adolescent	dev
child	and	shotgun
child	left	behind
child	observing	interactions
child	s	birth
child	traffickers	and
child	welfare	and
child	well	being
child	youth	servs
childhood	and	innocence
childhood	and	reconstructing
childhood	bouncing	through
childhood	development	and
childhood	development	is
childhood	dream	of
childhood	examining	the
childhood	lead	poisoning
children	already	experiences
children	and	adolescents
children	and	three
children	at	risk
children	blasting	the
children	born	after
children	in	terms
children	is	being
children	lee	v
children	lemuel	mimicked
children	living	in
children	mental	illness
children	n	john
children	n	see
children	n	u
children	n	y
children	new	evidence
children	of	incarcerated
children	of	the
children	s	understandings
children	that	keep
children	the	risk
children	to	people
children	to	the
children	told	him
children	took	out
children	who	moved
childsavers	the	invention
chilling	effects	diminished
chilling	effects	on
chillingly	for	reformers
chin	charles	j
chin	ed	discussing
chin	jim	crow
chin	randy	wagner
china	predictions	that
china	s	smog
chinas	smog	https
chinese	exclusion	acts
ching	huei	wang
chip	away	at
chip	is	in
chipping	away	at
chips	faster	identify
chips	n	less
chips	stewart	the
chock	full	of
choi	peter	conti
choice	between	investing
choice	but	will
choice	by	the
choice	complaint	for
choice	do	you
choice	framework	tprc
choice	is	particularly
choice	made	n
choice	new	tools
choice	of	autonomous
choice	of	control
choice	of	whether
choice	of	words
choice	pdf	n
choice	privacy	norms
choice	provision	u
choice	resident	relations
choice	that	have
choice	that	reinforces
choice	theory	that
choice	to	avoid
choice	to	exercise
choice	voucher	fair
choice	voucher	program
choice	was	a
choicepoint	and	other
choices	about	algorithms
choices	about	an
choices	about	how
choices	about	the
choices	about	these
choices	about	whether
choices	about	which
choices	allowing	users
choices	and	judgments
choices	are	normative
choices	around	cybersecurity
choices	based	on
choices	but	require
choices	by	aggregating
choices	can	meaningfully
choices	embedded	in
choices	for	example
choices	in	algorithms
choices	n	agencies
choices	n	including
choices	not	by
choices	on	a
choices	on	outcomes
choices	some	observers
choices	that	agencies
choices	that	can
choices	that	data
choices	that	impact
choices	to	forego
choices	ultimately	these
choices	were	either
choices	will	always
choices	will	depend
choked	eric	garner
chokehold	autopsy	finds
chokehold	during	arrest
chokehold	staten	i
chokehold	the	path
chokshi	how	blacklivesmatter
choose	an	algorithm
choose	and	then
choose	for	various
choose	from	when
choose	the	best
choose	to	implement
choose	to	obey
choose	to	reject
choose	to	represent
choose	tools	with
choose	whether	to
chooses	carson	to
chooses	to	forego
choosing	a	theory
choosing	government	through
chorus	unequal	political
chose	not	to
chose	to	adopt
chosen	as	one
chosen	by	a
chosen	by	esri
chosen	by	the
chosen	not	to
chosen	rule	alter
chosen	to	rely
chosen	to	respond
chosen	to	use
chosen	wisely	and
choucair	jay	bhatt
choudhary	retd	dg
chris	hoofnagle	and
chris	jay	hoofnagle
chris	wagner	et
christensen	danielle	citron
christi	costa	mesa
christian	boone	no
christian	in	the
christiane	amanpour	thom
christina	squiers	haynes
christine	b	hickman
christine	hauser	black
christine	hauser	man
christopher	a	ford
christopher	dunn	n
christopher	j	bosso
christopher	lasch	the
christopher	lowen	agee
christopher	muller	and
christopher	muller	daniel
christopher	n	lasch
christopher	robbins	nypd
christopher	s	koper
christopher	serkin	leslie
christopher	slobogin	panvasive
christopher	slobogin	public
christopher	slobogin	testilying
christopher	snyder	trump
christopher	wildeman	children
christopher	yoo	and
christopher	zara	officer
chron	feb	http
chron	may	http
chronic	delinquent	kelling
chronic	diseases	injuries
chronic	homelessness	placing
chronic	illness	related
chronic	offenders	n
chronic	offenders	responsible
chronic	overcrowding	in
chronically	homeless	challenges
chronicle	all	the
chronicling	the	development
chronicling	the	role
chronicling	the	shift
chua	matthew	desmond
chuang	u	s
chuck	baltimore	mayor
chuckle	my	father
chuckled	i	gave
chuckling	even	my
chula	vista	cincinnati
church	atlantic	june
church	massacre	n
church	n	shawna
church	the	university
churches	as	giving
churches	hospitals	labor
churches	n	wesley
churn	and	user
churn	out	crime
ci	community	meet
ci	freddie	gray
ci	mosby	dropped
ci	police	overtime
ci	school	weapons
cia	backed	data
cia	backed	startup
cia	nsa	and
cia	s	venture
cia	the	fbi
cicero	jr	faculty
cienna	madrid	seattle
ciera	dunlap	michael
cigarettes	see	al
cincinnati	cleveland	columbus
cincinnati	http	www
cincinnati	los	angeles
cincinnati	n	new
cincinnati	oh	gov
cincinnati	ohio	provides
cincinnati	police	department
cincinnati	police	reform
cincinnati	policing	f
cincinnati	policing	s
cincinnati	s	avondale
cincinnati	seems	to
cio	bill	greeves
cio	bill	kehoe
cio	e	republic
cio	for	the
cio	john	mccaffrey
cio	leaves	post
cio	s	international
cio	said	he
cio	said	they
cipa	and	cctns
cir	affirming	consent
cir	although	the
cir	calabresi	j
cir	cert	denied
cir	cert	granted
cir	claiming	violations
cir	congress	may
cir	finding	an
cir	footnote	omitted
cir	hamilton	j
cir	holding	that
cir	in	a
cir	in	essence
cir	in	galarza
cir	in	puente
cir	joshua	a
cir	n	id
cir	n	indeed
cir	n	markadonatos
cir	n	nelson
cir	n	seattle
cir	n	see
cir	n	the
cir	n	u
cir	noting	that
cir	per	curiam
cir	quoting	pub
cir	rejecting	equal
cir	rev	d
cir	reversing	and
cir	same	portland
cir	see	also
cir	shidaker	v
cir	specifically	arbitron
cir	stating	agencies
cir	stating	rulemaking
cir	statistical	evidence
cir	the	troopers
cir	these	powers
cir	thompson	j
cir	thus	whether
cir	yet	our
circle	argument	developed
circle	feedback	loop
circle	in	operation
circle	processes	described
circle	related	to
circles	many	scholars
circuit	as	unripe
circuit	breakers	with
circuit	concluded	that
circuit	concluded	the
circuit	disagreed	that
circuit	focused	on
circuit	found	aspects
circuit	had	correctly
circuit	noted	that
circuit	panel	explained
circuit	television	camera
circuit	was	in
circuits	agreed	that
circuits	discussed	this
circuits	work	on
circular	a	offers
circular	a	r
circular	and	devoid
circular	racial	disparities
circular	standard	has
circulated	in	the
circulating	about	biometric
circumstance	in	part
circumstance	that	officers
circumstanced	shall	be
circumstances	analysis	thereby
circumstances	analysis	to
circumstances	be	better
circumstances	but	to
circumstances	n	and
circumstances	n	in
circumstances	n	this
circumstances	on	the
circumstances	should	take
circumstances	surrounding	the
circumstances	that	can
circumstances	these	technologies
circumstances	to	demand
circumstances	under	which
circumstances	union	leadership
circumstances	viewed	objectively
circumstances	where	investigations
circumstantial	discriminatory	intent
circumstantial	evidence	may
circumstantial	evidence	of
circumstantial	evidence	to
circumstantial	evidence	would
circumstantially	we	will
circumvent	democratic	processes
circumvented	seniority	systems
circumvention	of	the
cisco	intrusion	detection
cisco	that	by
ciso	as	a
ciso	position	for
ciso	to	use
citation	and	arrest
citation	omitted	however
citation	omitted	n
citation	omitted	quoting
citation	omitted	see
citation	omitted	the
citation	omitted	toch
citation	to	an
citations	and	arrests
citations	complaints	and
citations	issued	only
citations	omitted	n
citations	omitted	reva
citations	or	arrests
citations	ordinance	fees
cite	a	recent
cite	the	added
cite	the	fact
cited	a	media
cited	both	fdr
cited	by	justice
cited	dred	scott
cited	evidence	gathered
cited	for	manner
cited	for	the
cited	here	but
cited	him	for
cited	in	note
cited	in	the
cited	supra	note
cited	supra	notes
cited	this	interpretation
cites	a	fop
cites	a	study
cites	fdr	policies
cites	these	fdr
cities	across	the
cities	ahead	of
cities	all	over
cities	allow	for
cities	also	need
cities	am	soc
cities	and	inner
cities	and	participating
cities	and	robotics
cities	and	states
cities	and	the
cities	and	their
cities	and	to
cities	and	towns
cities	are	already
cities	are	as
cities	are	to
cities	are	too
cities	are	using
cities	at	present
cities	at	various
cities	attractive	targets
cities	began	joining
cities	began	linking
cities	boston	and
cities	but	it
cities	by	obtaining
cities	can	and
cities	can	blind
cities	can	capture
cities	can	pay
cities	creating	a
cities	criminology	n
cities	departments	shifted
cities	discussing	community
cities	do	after
cities	don	t
cities	especially	in
cities	evolving	transnational
cities	experiencing	the
cities	facilitated	by
cities	fellow	and
cities	for	instance
cities	have	adopted
cities	have	at
cities	have	expressed
cities	have	gone
cities	have	implemented
cities	have	received
cities	have	systems
cities	have	the
cities	held	on
cities	hold	on
cities	iconic	that
cities	in	a
cities	in	the
cities	including	every
cities	initiative	i
cities	initiative	the
cities	innovating	with
cities	into	black
cities	is	hard
cities	j	crim
cities	just	as
cities	like	detroit
cities	like	seattle
cities	may	rush
cities	means	that
cities	metro	counties
cities	move	to
cities	movement	began
cities	movement	is
cities	movement	seeks
cities	n	and
cities	n	if
cities	n	indeed
cities	n	involved
cities	n	see
cities	n	y
cities	nat	l
cities	national	leaders
cities	naturally	entail
