of 1 of 1
for each 14 5
for effective 1 1
for electronic 1 1
for ensuring 2 5
for every 6 5
for everyone 1 2
for everything 1 1
for evidence 1 2
for example 16 199
for fear 3 2
for federal 9 8
for fighting 1 1
for financial 2 1
for free 2 4
for freedom 1 1
for full 3 2
for further 1 2
for gang 3 1
for good 1 4
for governor 2 1
for gun 1 2
for help 7 3
for helping 3 1
for her 21 3
for him 6 1
for hire 2 1
for his 37 9
for housing 1 3
for human 1 9
for improving 1 4
for in 2 8
for incarceration 6 1
for increases 1 1
for information 6 6
for instance 10 44
for internet 2 2
for investigating 1 1
for it 3 7
for its 10 25
for just 2 1
for justice 4 4
for killing 3 1
for law 9 7
for legal 1 4
for local 1 2
for los 18 1
for low 2 3
for making 2 5
for many 13 8
for mayor 1 1
for me 3 1
for members 4 1
for minor 4 4
for modern 1 1
for more 12 17
for most 4 5
for much 6 3
for multiple 2 2
for nearly 9 1
for no 2 1
for not 3 1
for now 4 2
for officer 2 4
for officers 1 22
for one 16 3
for other 4 11
for our 10 2
for overtime 4 1
for people 13 11
for police 13 32
for political 4 1
for property 1 1
for prostitution 2 1
for public 1 16
for reasons 1 3
for reducing 1 3
for reform 2 13
for related 1 7
for religious 1 1
for research 2 2
for residents 1 4
for san 1 1
for self 1 1
for service 5 6
for services 3 3
for several 8 1
for sherman 1 1
for six 4 1
for social 2 4
for some 12 12
for something 1 3
for speaking 2 2
for studying 3 1
for supervisors 4 1
for suspect 2 2
for that 4 8
for the 431 236
for their 36 25
for them 6 7
for themselves 4 2
for these 2 15
for this 13 23
for those 17 13
for three 4 3
for transparency 4 4
for two 15 4
for using 4 3
for valuable 2 1
for various 7 4
for victims 11 2
for violating 2 2
for violations 4 1
for violence 9 1
for ways 2 1
for what 6 2
for which 3 11
for whites 6 3
for women 5 1
for working 2 1
for years 29 9
for youth 2 2
force also 2 1
force an 3 1
force and 6 10
force as 1 1
force at 1 1
force behind 1 1
force has 2 1
force him 1 1
force in 6 13
force including 2 1
force is 6 5
force local 1 2
force of 2 5
force on 13 8
force or 4 2
force the 4 4
force to 7 4
force was 2 2
force were 2 1
force will 2 1
forced to 8 3
forces and 1 6
forces including 2 1
forefront of 2 3
foreign countries 1 1
form of 1 58
form the 2 1
formal complaints 1 1
formation of 6 1
formed a 10 2
formed in 7 1
former director 4 1
former l 3 1
former police 1 2
formerly incarcerated 5 4
forms of 4 36
forth the 1 1
forward as 2 1
forward the 6 3
forward to 5 1
forward with 3 2
found a 20 5
found after 3 2
found and 3 1
found guilty 15 1
found in 18 8
found it 2 2
found not 4 2
found on 5 2
found that 29 36
found the 18 4
found themselves 7 1
found to 4 10
foundations and 1 1
founded in 1 2
founder of 5 4
four day 3 2
four times 2 3
four years 5 3
fourth and 1 2
fourth is 4 1
fourth of 1 1
fraction of 4 5
framed as 1 2
francisco and 5 2
francisco bay 2 1
francisco police 1 2
francisco s 1 2
francisco the 4 1
fraudulent transactions 2 1
free from 1 2
free speech 12 1
free the 1 1
freed from 2 1
freedom and 1 2
freedom in 1 3
freedom to 2 4
frequency of 1 2
frequently in 1 1
frequently targeted 4 2
friend s 2 1
friends and 1 5
friends the 1 1
friends told 1 1
friends were 1 2
from a 128 74
from about 13 1
from all 2 2
from among 2 1
from an 25 10
from and 1 1
from another 4 2
from being 2 4
from california 10 1
from certain 1 1
from civilian 2 2
from county 3 1
from crime 5 4
from dhs 3 1
from disclosing 1 1
from disclosure 6 7
from each 6 1
from earlier 1 1
from entering 1 1
from every 1 1
from federal 5 2
from felonies 17 1
from her 8 5
from high 1 6
from his 20 4
from in 15 4
from it 1 3
from its 2 7
from lapd 1 1
from last 1 3
from law 5 2
from many 5 1
from members 1 1
from moving 1 1
from muslim 2 1
from new 1 3
from or 3 2
from other 3 6
from point 2 1
from police 5 13
from school 1 1
from six 4 1
from society 3 2
from some 2 2
from state 14 3
from that 2 5
from the 292 224
from their 7 12
from then 4 1
from these 1 5
from this 1 3
from to 63 4
from two 10 2
from us 3 2
from using 2 5
from various 6 4
from vehicles 1 1
from voting 2 1
from when 3 2
from which 1 7
front and 1 1
front of 22 1
front page 1 7
fuel to 10 1
fueled in 1 1
full of 6 1
full text 267 1
full time 1 7
fully implemented 1 1
fully inside 1 1
fully understand 2 1
function as 1 1
function of 11 10
functions of 1 5
fund the 1 1
funded by 8 2
funding for 9 3
funding from 2 3
funding has 1 1
funding in 1 2
funding to 6 5
funds and 5 2
funds are 1 1
funds into 2 1
funds to 8 1
further and 1 2
further the 7 9
future of 1 15
futuristic science 1 1
gain control 1 1
gain their 1 1
game in 1 1
game of 4 4
gang members 76 1
gang or 2 2
gang related 29 2
gang violence 7 1
gangs and 2 1
gangs were 1 1
gap in 1 4
gaps in 5 1
garage door 1 1
garcetti announced 5 1
gateway drug 1 1
gather data 3 1
gather information 2 1
gathering and 1 2
gave a 1 1
gave rise 1 2
gave the 8 1
gave them 1 1
gazzar bgazzar 23 1
gender and 2 3
gender identity 3 1
gender or 3 2
general and 3 3
general counsel 1 1
general jeff 12 1
general of 2 1
general s 3 1
general to 3 1
generally speaking 1 1
generate new 1 1
generated by 1 2
generating or 1 1
generation of 1 7
generations of 1 1
genesis of 1 1
geographic and 1 1
geography of 1 1
george w 2 2
georgia tech 2 1
get a 21 3
get into 4 2
get is 1 1
get it 5 2
get more 3 1
get out 5 2
get over 2 3
get people 1 1
get rid 2 1
get the 9 4
get them 3 1
get to 1 1
get too 2 1
get you 1 1
gets a 1 3
getting a 3 3
getting people 1 1
getting serious 2 1
getting the 4 2
getting to 1 2
girl and 3 1
girls to 1 1
give a 1 1
give an 2 2
give him 1 1
give police 1 1
give the 4 2
give them 1 5
give up 2 1
given all 1 1
given how 2 1
given that 2 11
given the 8 35
giving by 24 1
giving it 1 1
giving them 1 2
gleaned from 3 4
glen sherman 1 1
global issues 2 1
go after 1 1
go ahead 1 1
go away 2 1
go back 18 3
go despite 4 1
go on 5 1
go to 14 8
go up 6 4
goal is 12 3
goal of 7 22
goal was 1 1
going back 3 2
going forward 2 5
going in 2 1
going on 15 4
going through 4 1
going to 95 21
gone up 2 1
gonzales and 1 1
good at 1 1
good cop 1 1
good for 7 1
good of 1 2
good to 3 1
goods and 1 2
got a 4 3
got his 1 1
got into 6 1
got the 4 1
got to 9 6
governance should 1 2
government accountability 2 1
government agencies 4 22
government can 1 4
government does 1 3
government has 1 7
government in 3 5
government information 1 1
government officials 8 5
government program 2 1
government s 7 29
government services 1 2
government the 8 5
government this 1 1
government to 8 10
government will 1 3
grand jury 15 2
grandchildren policing 1 1
grant from 10 4
grant of 1 3
grant or 2 1
grant to 1 2
grants to 1 2
graphic commander 1 1
grappling with 1 1
grateful to 1 5
great deal 5 9
great degree 1 1
great opportunity 1 3
greater concern 1 1
greater risk 2 2
greater than 2 2
green card 4 1
green was 1 1
grew up 7 1
ground and 3 2
ground the 1 1
grounded in 1 3
grounds such 2 1
grounds the 1 3
group has 2 1
group in 5 1
group inc 314 3
group is 10 3
group it 1 1
group of 19 7
group or 3 4
group s 7 7
group that 15 1
group to 1 2
group was 4 2
group while 2 1
group with 14 1
groups and 3 7
groups are 3 1
groups as 1 1
groups but 6 1
groups in 4 8
groups including 1 1
groups of 5 5
groups such 3 1
groups that 13 3
groups to 1 5
groups who 3 2
grow up 1 1
growing in 4 4
growing up 6 4
grown children 1 1
growth and 4 1
growth in 6 3
growth of 4 7
guardian newspaper 1 1
guest speaker 1 1
guidelines and 1 4
guidelines for 1 7
guilty in 16 1
guilty of 20 2
guilty to 30 1
guise of 1 1
gun at 3 1
gun in 5 2
gun possession 2 1
gun that 1 1
gun violence 1 6
gunfire and 1 1
guns and 1 3
guns in 1 1
gunshot victims 1 1
guy said 1 1
guys are 5 1
ha he 1 1
habit by 1 1
had a 42 21
had all 1 1
had an 10 3
had any 3 1
had asked 1 1
had become 3 3
had been 98 24
had died 1 1
had failed 1 1
had followed 2 1
had in 6 1
had its 2 1
had just 5 2
had made 6 1
had never 3 2
had no 16 9
had not 17 6
had numerous 2 1
had on 1 1
had originally 1 1
had played 1 2
had previously 8 4
had received 8 2
had recently 2 2
had risen 1 1
had seen 2 2
had taken 8 1
had the 13 7
had to 27 7
had told 2 1
had two 3 1
had yet 3 1
had zero 3 1
half a 6 1
half million 3 1
half of 39 6
half the 2 3
halfway through 1 1
hand and 1 3
hand but 2 1
hand in 1 2
hand over 5 3
handful of 6 3
handled by 3 2
handling of 1 3
hands of 12 8
hands off 6 1
hands on 1 1
hands up 3 1
happened at 2 1
happened in 7 2
happened the 2 1
happened to 13 1
harassment and 10 1
harassment by 1 1
hard to 19 30
harder drugs 1 1
harder for 1 1
harder to 1 2
hardest by 1 1
hardware and 1 2
harm to 1 4
harris the 2 1
harsher criminal 2 1
harvesting and 1 1
has a 29 47
has added 1 1
has addressed 2 2
has allowed 2 5
has already 2 3
has also 15 53
has always 11 5
has an 12 3
has barely 1 1
has become 9 4
has been 181 133
has begun 7 5
has brought 1 2
has built 1 7
has called 1 2
has changed 12 4
has come 9 3
has committed 8 1
has conducted 1 1
has contended 1 1
has defended 2 1
has deployed 1 2
has done 1 2
has drawn 2 2
has established 2 7
has expanded 6 3
has experienced 1 3
has filed 5 1
has found 1 2
has grown 9 4
has had 13 6
has helped 5 5
has identified 1 1
has in 1 2
has issued 23 4
has its 1 3
has just 1 4
has led 7 6
has left 1 1
has made 3 14
has many 1 3
has met 4 1
has more 5 1
has morphed 1 1
has moved 1 2
has nearly 1 1
has never 5 3
has no 9 1
has not 21 16
has open 3 1
has opened 7 1
has over 3 1
has provided 3 1
has put 1 2
has raised 5 1
has reached 2 1
has received 6 1
has recognized 2 3
has released 3 2
has relied 1 1
has remained 2 2
has repeatedly 1 1
has resulted 1 5
has risen 2 1
has said 8 1
has seen 3 3
has set 2 3
has shown 5 2
has since 5 1
has so 3 2
has some 2 2
has sought 11 2
has steadily 1 1
has taken 5 3
has the 9 17
has three 1 1
has to 13 5
has turned 1 1
has used 1 3
has worked 2 3
has written 2 2
has yet 3 2
hate and 21 2
hate crime 128 1
hate motivated 6 2
hate related 3 2
have a 45 53
have access 1 6
have all 9 1
have already 6 11
have also 17 16
have an 12 9
have any 1 2
have anyone 6 1
have anything 1 1
have appeared 2 1
have argued 2 7
have become 3 10
have been 159 110
have begun 1 7
have brought 1 1
have chosen 4 2
have claimed 2 3
have come 2 5
have committed 13 3
have concluded 2 1
have contributed 3 3
have created 3 1
have denied 1 1
have died 4 1
have done 2 9
have encountered 1 1
have established 2 3
have even 1 2
have evidence 1 1
have fewer 1 1
have filed 7 2
have found 1 6
have gone 4 6
have great 1 1
have had 1 5
have happened 5 2
have held 1 1
have helped 2 3
have hinged 1 1
have historically 3 1
have identified 7 2
have in 8 3
have increased 14 3
have is 1 1
have it 2 2
have knowledge 2 1
have laws 2 1
have led 9 3
have long 4 17
have looked 3 1
have made 10 2
have more 2 3
have moved 2 3
have never 5 1
have no 8 10
have not 10 17
have now 1 1
have often 1 1
have on 1 7
have open 1 1
have or 1 2
have passed 4 1
have reached 1 1
have real 1 2
have received 5 2
have reduced 2 2
have released 3 1
have resulted 3 4
have seen 7 1
have shown 2 7
have so 1 2
have some 3 6
have sparked 2 1
have taken 1 4
have that 5 3
have the 22 29
have their 5 8
have this 5 1
have to 58 31
have tools 4 1
have tried 2 1
have used 2 4
have very 1 1
have we 2 1
have won 2 1
have yet 3 2
having a 7 3
having an 6 2
having more 2 1
having the 5 3
having to 2 6
having trouble 2 1
he added 28 4
he aims 1 1
he allegedly 9 1
he also 18 13
he and 16 2
he attributed 1 1
he believes 6 1
he called 3 1
he can 10 1
he cited 2 3
he could 13 2
he d 1 1
he did 23 1
he emphasised 1 3
he expected 1 1
he explained 5 6
he found 2 1
he had 73 5
he has 57 13
he hoped 3 1
he is 44 10
he knows 2 1
he later 2 2
he lives 1 1
he made 3 2
he noted 10 2
he or 1 3
he raped 1 1
he resigned 1 2
he returned 1 1
he s 44 5
he said 310 23
he saw 2 4
he shared 1 2
he shot 7 1
he spent 1 1
he still 3 1
he stopped 6 1
he told 9 1
he wanted 3 1
he was 174 18
he will 7 1
he worked 11 1
he works 1 1
he would 14 8
head of 12 4
head off 3 1
head on 1 1
head with 5 1
heading to 1 1
headquarters in 2 1
heads eight 1 1
heads of 4 1
health and 6 10
health care 8 4
health crisis 1 1
health insurance 4 3
hear the 3 1
heard the 3 1
hearing and 2 2
hearing in 7 1
hearing that 3 1
hearings and 1 1
heart of 2 8
heavily armed 3 1
heavily on 1 4
heel is 1 1
heights neighborhood 2 1
held accountable 1 1
held on 8 1
held to 1 2
helm last 1 1
help and 2 2
help fill 1 1
help improve 3 1
help in 6 1
help keep 1 1
help of 1 4
help or 2 1
help other 2 1
help people 6 4
help put 1 1
help reduce 2 2
help stem 1 1
help the 4 6
help those 10 1
help to 12 3
help us 2 1
helped a 1 1
helped spur 1 2
helped to 4 7
helpful to 1 2
helping to 3 5
helps la 1 1
helps narrow 1 1
helps train 1 1
her a 3 1
her account 1 1
her and 12 3
her as 3 1
her boyfriend 3 1
her car 11 1
her daughter 4 1
her death 4 1
her decision 1 1
her eight 1 1
her family 6 1
her friend 8 2
her friends 1 3
her he 3 1
her head 5 1
her i 3 1
her in 8 1
her more 1 1
her mother 7 7
her off 3 2
her own 7 6
her personal 2 2
her position 1 1
her possession 1 1
her sister 3 1
her that 3 2
her to 18 1
her two 2 1
her why 1 1
her work 4 1
here are 2 1
here by 4 1
here in 18 6
here is 3 10
here on 4 1
here s 5 2
here that 1 1
here the 4 7
here to 2 1
here we 1 3
hesitant to 4 1
hiding in 4 1
high and 1 2
high crime 2 18
high in 1 1
high level 1 8
high paying 2 1
high probability 1 1
high profile 25 2
high rate 10 4
high school 40 8
high speed 7 6
high tech 4 3
higher level 3 1
higher sentences 6 1
higher than 3 6
highest in 1 1
highest level 3 1
highest rate 2 1
highlight a 8 1
highlight an 2 1
highlighting the 1 3
highly complex 3 1
highly skilled 4 1
highway traffic 9 1
him a 3 1
him according 1 1
him and 10 4
him deputy 1 1
him for 6 2
him he 4 1
him out 4 1
him the 9 1
him to 35 5
him while 1 1
him with 16 1
himself as 6 1
himself to 5 1
hinged on 1 2
hip hop 9 1
hire more 5 1
hired in 2 1
hiring of 1 2
his ability 2 1
his actions 6 3
his arrest 14 1
his back 1 1
his brother 8 1
his campaign 8 1
his career 5 2
his civilian 1 1
his colleagues 2 2
his decision 1 1
his department 18 2
his efforts 2 1
his election 2 1
his experience 1 2
his family 26 1
his father 30 1
his first 2 2
his friends 3 4
his girlfriend 5 1
his gun 4 1
his hands 2 2
his immediate 1 1
his leadership 4 1
his life 7 1
his membership 3 1
his most 1 1
his mother 14 1
his new 1 1
his office 10 3
his officers 2 1
his or 10 3
his own 3 6
his parents 2 1
his pencil 2 1
his personal 5 1
his position 5 1
his post 1 2
his priorities 1 1
his right 3 1
his side 1 1
his students 1 1
his time 4 3
his way 6 1
his work 5 5
hispanics but 5 1
historic lows 1 1
historical data 2 7
history of 7 36
history was 2 1
hit a 3 2
hit by 2 1
hit hardest 2 1
hit the 3 1
hit with 4 1
hold of 1 1
hold on 1 1
hold the 6 1
hold them 1 1
holding a 4 3
holding the 1 1
holdings limited 1 1
hollywood areas 1 1
home after 2 1
home against 1 1
home and 14 1
home edition 40 1
home in 34 4
home invasion 8 1
home length 1 1
home of 17 1
home on 6 1
home to 10 9
home when 2 1
home while 2 1
homeland security 30 21
homeless in 4 2
homelessness in 1 1
homes and 2 2
homes in 6 1
homes violent 1 1
homicide in 1 2
homicides and 4 1
homicides are 2 1
homicides in 22 1
homicides increased 1 1
hope is 5 1
hope to 2 8
hoped that 2 1
hopeful that 1 1
hopes to 3 2
hoping to 7 4
horrible things 1 2
host of 4 7
hostile and 1 1
hostility and 3 1
hot spot 1 21
hot spots 16 15
hot summer 2 1
hours a 3 2
hours after 2 1
hours and 6 6
hours later 7 4
hours of 2 1
hours or 2 1
house and 3 1
house for 4 1
house in 12 1
house of 3 2
house the 3 1
house to 2 1
house where 1 1
housing and 9 20
housing as 3 3
housing but 3 2
housing for 2 3
housing in 1 4
housing project 4 3
housing stock 1 1
housing the 2 1
housing to 1 2
housing we 1 1
houston police 1 1
how a 2 10
how advanced 1 2
how best 4 1
how could 1 2
how do 13 2
how does 11 3
how he 6 1
how i 6 2
how important 1 1
how it 2 8
how long 3 1
how low 1 1
how many 12 5
how much 22 9
how one 2 1
how people 1 3
how police 6 5
how race 2 1
how she 1 2
how some 1 1
how the 6 46
how these 2 4
how they 3 13
how to 23 40
how we 5 5
how well 1 9
how you 2 4
however as 1 4
however in 5 1
however is 2 13
however many 1 1
however no 1 1
however often 1 1
however police 2 3
however that 1 7
however the 11 20
however will 3 2
ht digital 1 1
htlive com 1 1
http www 14 283
hub for 4 2
hue of 1 1
human being 1 4
human element 1 2
human intel 1 1
human level 1 3
human nature 5 1
