	of	documents
exit	wounds	condition
exogenous	to	the
exogenous	to	the
expand	into	gun
expand	into	gun
expand	into	gun
expand	it	to
expand	predictive	policing
expand	the	technology
expand	the	technology
expanded	could	help
expanded	the	concept
expanding	pools	of
expanding	pools	of
expanding	pools	of
expansion	c	emergency
expansion	c	government
expansion	citywide	acting
expansive	ways	such
expect	from	what
expect	this	it
expect	us	to
expectation	that	you
expected	levels	of
expected	part	of
expected	to	happen
expected	to	happen
expected	to	happen
expected	to	occur
expecting	the	aftershock
expedite	our	comparisons
expedite	our	comparisons
expense	than	the
expenses	is	managing
expensive	and	complicated
expensive	and	complicated
expensive	and	of
expensive	approach	to
expensive	clinical	methods
expensive	for	the
expensive	for	the
expensive	multi	agency
expensive	police	services
experience	about	similar
experience	and	craft
experience	and	evidence
experience	from	qualitative
experience	into	a
experience	is	that
experience	it	can
experience	much	of
experience	much	of
experience	much	of
experience	of	police
experience	s	with
experience	s	with
experience	sparrow	are
experience	that	is
experience	to	supervise
experience	with	similar
experience	with	the
experienced	baseball	scouts
experienced	offender	the
experienced	police	e
experiences	in	boston
experiment	a	randomized
experiment	a	randomized
experiment	a	summary
experiment	american	sociological
experiment	an	average
experiment	but	it
experiment	cases	in
experiment	comparing	cases
experiment	comparing	police
experiment	could	use
experiment	did	not
experiment	for	example
experiment	found	that
experiment	however	found
experiment	however	has
experiment	in	data
experiment	in	kelling
experiment	in	providing
experiment	is	closely
experiment	is	needed
experiment	journal	of
experiment	justice	quarterly
experiment	kelling	et
experiment	martin	and
experiment	paper	presented
experiment	phd	dissertation
experiment	s	leadership
experiment	s	research
experiment	sherman	and
experiment	suggested	that
experiment	the	city
experiment	washington	dc
experiment	which	had
experiment	would	yield
experimental	controlled	tests
experimental	criminologists	unless
experimental	criminology	and
experimental	criminology	berk
experimental	criminology	criminology
experimental	criminology	doi
experimental	criminology	evidence
experimental	criminology	institute
experimental	criminology	kubrin
experimental	criminology	manning
experimental	criminology	rossi
experimental	design	of
experimental	evaluations	of
experimental	evidence	from
experimental	psychology	he
experimental	tests	of
experimental	variables	ensuring
experimentation	because	police
experimentation	in	how
experiments	american	sociological
experiments	and	demonstration
experiments	and	dilemmas
experiments	and	quasi
experiments	and	quasi
experiments	and	support
experiments	at	a
experiments	braga	papachristos
experiments	combined	with
experiments	for	reasons
experiments	going	on
experiments	has	been
experiments	have	tested
experiments	in	australia
experiments	in	general
experiments	in	police
experiments	in	policing
experiments	in	three
experiments	included	both
experiments	is	being
experiments	more	of
experiments	most	readers
experiments	reducing	either
experiments	sherman	et
experiments	since	around
experiments	testing	the
experiments	the	foundation
experiments	the	matrix
experiments	the	reported
experiments	the	session
experiments	this	benefit
experiments	typically	involved
experiments	was	limited
experiments	were	possible
experiments	who	designs
experiments	with	tracking
experiments	zimring	white
expert	at	babson
expert	to	prioritize
expert	to	prioritize
experts	here	and
experts	in	pop
experts	say	shaking
experts	to	find
experts	to	find
experts	to	find
explain	on	the
explain	the	ongoing
explain	the	ongoing
explained	by	any
explained	that	ideally
explained	that	ideally
explained	to	them
explaining	that	c
explaining	that	load
explaining	that	load
explaining	the	rise
explaining	why	policing
explains	the	past
explains	the	technology
explains	when	there
explains	with	crime
explanation	is	deeply
explanations	of	why
exploited	by	internet
exploited	by	internet
exploited	by	internet
exploited	in	a
exploited	in	a
exploited	in	a
explosion	of	statistical
exposed	national	security
exposed	national	security
exposed	national	security
exposure	relates	to
express	my	privacy
express	my	privacy
express	my	privacy
expressed	great	interest
expressed	reservations	about
expressive	nature	of
extensive	analysis	nonetheless
extensive	changes	including
extensive	data	analysis
extensive	search	for
extensively	reviewed	elsewhere
extent	to	which
extent	to	which
external	controversy	about
external	demands	fairly
external	demands	for
external	demands	for
external	demands	on
external	demands	on
external	demands	on
external	demands	to
external	evidence	research
external	factors	drive
external	pressure	to
external	scholars	and
external	tests	of
external	the	state
external	validity	of
extra	check	arrived
extra	check	near
extra	checks	as
extra	funding	whenever
extra	funding	whenever
extra	pg	length
extra	pg	length
extra	policing	or
extra	policing	or
extrapolating	the	trends
extreme	concentrations	of
extremely	disappointing	to
extremely	disappointing	to
extremely	expensive	for
extremely	expensive	for
extremely	open	system
extremely	tight	bounding
eye	on	that
eye	openers	about
eyes	and	ears
eyes	because	he
eyes	of	some
eyes	that	echoes
eyewitness	testimony	is
eyewitness	testimony	is
eyewitnesses	are	equally
eyewitnesses	are	equally
eyewitnesses	close	to
eyewitnesses	close	to
eyle	alexandra	mayor
eyle	most	us
f	column	specialsections
f	connors	and
f	messner	glenn
fabric	of	community
face	an	endless
face	blocks	are
face	community	engagement
face	community	engagement
face	in	dealing
face	in	dealing
face	in	solving
face	in	solving
face	meetings	of
face	of	risk
face	of	risk
face	street	segment
face	the	same
face	to	face
facebook	account	thefan
facebook	account	thefan
facebook	and	traded
facebook	and	twitter
facebook	and	twitter
facebook	and	twitter
facebook	and	twitter
facebook	byline	by
facebook	byline	by
facebook	fan	page
facebook	fan	page
facebook	fan	page
facebook	fan	page
facebook	for	help
facebook	has	denied
facebook	or	google
facebook	page	yokoyama
facebook	page	yokoyama
facebook	was	responding
faced	a	kind
faced	by	the
faced	by	the
faced	rising	crime
faces	to	get
facet	of	life
facilitate	hot	spots
facilitate	hot	spots
facilitating	an	immediate
facilitating	an	immediate
facility	s	surveillance
facility	s	surveillance
fact	let	alone
fact	she	said
fact	some	of
fact	store	names
fact	store	names
fact	store	names
fact	that	santa
fact	that	shooters
fact	that	shooters
fact	that	the
fact	that	the
factor	in	formulating
factor	in	formulating
factor	our	dependence
factor	that	comes
factor	the	governmentally
factors	affecting	public
factors	and	supercomputer
factors	as	how
factors	at	play
factors	can	be
factors	can	be
factors	could	substantially
factors	crime	type
factors	crime	type
factors	crime	type
factors	drive	the
factors	e	g
factors	eck	provide
factors	educational	levels
factors	for	public
factors	found	in
factors	go	in
factors	in	principle
factors	include	economic
factors	it	is
factors	it	is
factors	many	things
factors	might	interrupt
factors	might	interrupt
factors	might	interrupt
factors	news	reports
factors	of	managerial
factors	regime	compare
factors	such	as
factors	table	good
factors	that	make
factors	the	evidence
factors	they	would
factors	they	would
factors	they	would
factors	to	allocate
factors	to	decide
factors	to	target
factors	would	be
factors	would	cause
factors	would	cause
factors	would	cause
facts	a	test
facts	can	support
facts	change	o
facts	from	different
facts	from	different
faculties	of	policing
faculties	of	policing
faculties	or	police
faculties	promotion	to
fail	but	some
fail	to	correct
fail	to	locate
fail	to	locate
fail	to	suggest
fail	to	track
failed	that	child
failed	to	mobilize
failed	to	pass
failed	to	pinpoint
failed	to	show
failure	had	a
failure	in	meeting
failure	of	evidence
failure	of	getting
failure	of	policing
failure	to	schedule
failure	to	see
failure	to	wash
failures	actually	caused
failures	what	no
fair	comparison	group
fair	comparison	to
fair	comparisons	across
fair	comparisons	is
fair	comparisons	model
fairfax	around	the
fairfax	publications	pty
fairfax	publications	pty
fairly	insensitive	to
fairly	rare	events
fairness	alone	requires
fairness	and	effectiveness
fairness	and	effectiveness
fairness	as	reiss
fairness	in	the
fairness	in	the
fairness	in	the
fairness	matter	criminology
faith	community	formerly
faith	community	formerly
faith	community	school
faith	community	school
faith	in	technology
fall	by	when
fall	funding	has
fall	in	kent
fall	it	can
fall	made	the
fall	on	power
fall	over	themselves
fall	over	themselves
fallacy	that	all
fallen	since	then
fallen	to	percent
fallen	to	percent
falling	across	the
falling	relentlessly	across
falling	relentlessly	across
falls	on	many
falls	section	news
false	trend	says
falsely	reducing	it
falsely	reducing	it
falsified	by	a
falsified	in	a
famed	tolerance	but
familiar	with	the
familiar	with	the
familiarity	with	ebp
families	and	friends
families	and	friends
families	and	working
family	abuse	campbell
family	experience	s
family	experience	s
family	in	australia
family	member	or
family	member	or
family	members	or
family	members	or
family	s	budget
family	ties	to
family	ties	to
famously	did	in
famously	penned	a
fan	page	a
fan	page	a
fan	page	around
fan	page	around
fans	familiar	with
fans	use	ibm
fantastic	they	went
fantasy	the	answer
far	ahead	anymore
far	ahead	anymore
far	ahead	anymore
far	ahead	arnold
far	ahead	of
far	ahead	of
far	ahead	of
far	and	is
far	back	as
far	better	evidence
far	closer	to
far	deeper	than
far	fewer	in
far	from	gone
far	from	perfect
far	greater	commitment
far	greater	concentrations
far	greater	proactive
far	greater	volume
far	is	known
far	less	attention
far	less	attention
far	less	attention
far	less	expensive
far	less	reliable
far	less	than
far	lower	percentage
far	lower	percentage
far	lower	than
far	lower	than
far	more	common
far	more	effective
far	more	elaborate
far	more	evident
far	more	exact
far	more	important
far	more	intense
far	more	intensely
far	more	powerful
far	more	sensitive
far	more	subject
far	more	than
far	more	time
far	reaching	than
far	right	a
far	the	developers
far	the	highest
far	the	most
far	the	system
far	the	system
far	the	system
far	there	is
farbakhsh	karen	a
farrar	found	initial
farrar	of	rialto
farrar	straus	giroux
farrar	tony	m
farrell	graham	preventing
farrell	in	both
farrington	advancing	knowledge
farrington	crime	was
farrington	does	neighborhood
farrington	sherman	a
farrington	vol	of
fashion	the	information
fashion	the	information
fashion	the	information
fashionable	does	not
fast	and	slow
fast	during	the
fast	during	the
fast	growing	market
fast	thinking	with
faster	by	analyzing
faster	cheaper	laptop
faster	or	preserve
faster	response	if
faster	response	if
faster	response	times
faster	response	times
faster	the	desktop
fatally	shooting	his
fatally	shooting	his
favorability	ratings	for
favorability	ratings	for
favorable	voters	to
favorite	example	is
favors	implementing	predictive
favors	implementing	predictive
fbi	atf	alcohol
fbi	atf	alcohol
fbi	caution	the
fbi	director	also
fbi	director	clarence
fbi	statistics	among
fbi	statistics	santa
fbi	stats	santa
fcp	the	practice
fear	of	retaliation
fear	of	retaliation
fear	that	supposedly
fear	they	might
fear	they	might
fear	week	if
feared	he	might
feared	he	might
feared	he	might
feared	would	mean
feasible	and	important
feasible	or	is
feasible	that	the
feasible	that	the
feasible	the	technology
feature	of	police
february	a	series
february	and	city
february	and	far
february	bertozzi	was
february	in	the
february	in	the
february	in	the
february	strang	heather
february	violent	crime
fed	background	material
fed	background	material
fed	background	material
fed	into	the
fed	new	crime
fed	years	of
federal	agencies	including
federal	agencies	including
federal	agency	cost
federal	court	procedures
federal	grant	for
federal	integrated	ballistics
federal	integrated	ballistics
federal	jurisdictions	in
federal	jurisdictions	in
federal	law	when
federal	law	when
federal	prosecution	agencies
