	of	documents
is	a	crime
is	a	crime
is	added	each
is	all	good
is	already	familiar
is	already	in
is	already	on
is	an	average
is	an	invaluable
is	an	invaluable
is	analyzed	by
is	appreciation	that
is	appreciation	that
is	attracting	increasing
is	attracting	increasing
is	based	on
is	based	on
is	based	on
is	based	on
is	being	named
is	being	named
is	burglarized	it
is	burglarized	it
is	captured	burglary
is	doing	the
is	doing	the
is	doing	the
is	doing	the
is	driving	by
is	driving	by
is	driving	by
is	driving	by
is	familiar	with
is	fed	into
is	fed	into
is	going	on
is	going	on
is	going	to
is	going	to
is	going	to
is	has	yet
is	has	yet
is	hoping	to
is	hoping	to
is	in	some
is	in	some
is	like	last
is	like	last
is	mapping	the
is	mapping	the
is	mapping	the
is	mapping	the
is	more	crime
is	more	crime
is	more	crime
is	more	crime
is	more	sophisticated
is	more	sophisticated
is	much	more
is	not	arrested
is	not	arrested
is	not	arrested
is	not	arrested
is	not	charging
is	not	charging
is	not	exactly
is	not	exactly
is	not	random
is	not	random
is	not	random
is	not	random
is	not	to
is	not	to
is	not	to
is	not	to
is	not	to
is	not	to
is	on	crime
is	one	of
is	one	reason
is	one	reason
is	part	of
is	part	of
is	planning	to
is	planning	to
is	potentially	labor
is	prevent	a
is	prevented	the
is	prevented	the
is	prevented	the
is	prevented	the
is	producing	revolutionary
is	retiring	aug
is	situated	as
is	supported	by
is	supported	by
is	that	everyone
is	that	it
is	that	it
is	that	next
is	that	next
is	that	predictive
is	that	since
is	that	since
is	that	there
is	that	there
is	the	first
is	the	first
is	the	key
is	the	key
is	the	nature
is	three	times
is	three	times
is	to	focus
is	we	don
is	we	don
is	what	happened
is	what	mohler
is	what	mohler
is	what	we
is	where	i
is	where	i
is	where	i
isn	t	delighted
isn	t	delighted
isn	t	every
isn	t	every
issue	annually	other
issue	annually	other
issue	crime	forecasts
issue	crime	forecasts
issue	which	is
issue	which	is
issued	by	the
issues	storm	alerts
issues	storm	alerts
issuing	orders	can
it	a	point
it	a	point
it	and	unfortunately
it	and	unfortunately
it	but	friend
it	by	a
it	byline	by
it	can	be
it	could	grow
it	different	ways
it	doesn	t
it	doesn	t
it	down	for
it	friend	said
it	friend	said
it	friend	said
it	friend	said
it	from	july
it	further	if
it	generates	projections
it	generates	projections
it	guy	in
it	guy	in
it	has	already
it	has	validated
it	has	validated
it	he	says
it	he	says
it	if	a
it	if	a
it	if	a
it	if	a
it	implemented	in
it	implemented	in
it	in	in
it	in	santa
it	in	santa
it	in	the
it	instead	of
it	is	much
it	is	the
it	is	we
it	is	we
it	isn	t
it	isn	t
it	joins	the
it	joins	the
it	makes	it
it	math	mohler
it	math	mohler
it	newcombe	who
it	police	recently
it	police	recently
it	police	recently
it	police	recently
it	s	akin
it	s	already
it	s	an
it	s	an
it	s	an
it	s	an
it	s	applied
it	s	applied
it	s	assistant
it	s	assistant
it	s	brilliant
it	s	brilliant
it	s	cheaper
it	s	cheaper
it	s	easier
it	s	going
it	s	going
it	s	going
it	s	had
it	s	just
it	s	just
it	s	not
it	s	not
it	s	not
it	s	people
it	s	people
it	s	people
it	s	people
it	s	possible
it	s	really
it	s	red
it	s	red
it	s	similar
it	s	similar
it	s	the
it	s	to
it	s	unclear
it	s	unclear
it	s	unclear
it	s	unclear
it	s	used
it	s	very
it	s	very
it	seems	burglars
it	seems	burglars
it	shows	how
it	sort	of
it	sounds	it
it	through	an
it	to	weather
it	turns	out
it	turns	out
it	very	easy
it	was	a
it	was	a
it	was	broken
it	was	broken
it	was	broken
it	was	broken
it	was	made
it	was	no
it	will	be
it	will	be
it	will	be
it	will	be
it	will	happen
it	will	happen
it	will	happen
it	will	happen
it	worked	no
it	worked	no
it	worked	no
it	worked	no
it	would	certainly
it	would	certainly
items	are	often
its	best	new
its	best	new
its	conclusions	the
its	crime	prevention
its	crime	prevention
its	divisions	friend
its	divisions	friend
its	innovation	including
its	innovation	including
its	land	area
its	overall	effectiveness
its	overall	effectiveness
its	success	will
its	success	will
its	successes	police
its	use	of
its	worked	in
its	worked	in
j	bratton	captain
j	bratton	captain
jack	lam	is
jan	santa	cruz
jan	santa	cruz
jan	to	june
january	friday	santa
january	friday	santa
january	language	english
january	language	english
january	language	english
january	language	english
january	language	english
january	santa	cruz
january	saturday	crime
january	saturday	crime
january	sunday	metro
january	the	police
january	the	police
jeff	brantingham	and
jeff	brantingham	of
jeff	egge	the
jeff	rugel	who
jeffrey	brantingham	and
jessica	m	pasko
jessica	m	pasko
jim	wilson	the
job	reallocating	positions
joe	cusimano	who
joe	has	done
joe	mauer	hughes
joined	a	team
joined	a	team
joined	the	rancho
joins	the	ranks
joins	the	ranks
jose	mercury	news
jose	mercury	news
jose	mercury	news
jose	mercury	news
jose	mercury	news
jose	mercury	news
journal	code	qc
journal	code	qc
journal	code	qc
journal	code	qc
jpasko	santacruzsentinel	com
july	and	since
july	and	since
july	compared	with
july	compared	with
july	have	netted
july	language	english
july	santa	cruz
july	santa	cruz
july	suggesting	that
july	suggesting	that
july	thursday	cassidy
july	thursday	cassidy
july	to	implement
july	to	nov
july	was	anything
july	was	anything
july	were	the
june	there	was
just	begun	in
just	begun	in
just	have	to
just	northeast	of
just	one	more
just	the	next
just	where	those
just	where	those
justice	the	software
keep	everyone	safe
keep	everyone	safe
keeps	our	community
keeps	our	community
kept	an	eye
kevin	vogel	innovation
kevin	vogel	innovation
key	to	modern
key	to	modern
kid	struggling	with
kid	struggling	with
killeen	tex	who
killeen	texas	who
kind	of	data
kind	of	data
kind	of	data
kind	of	data
kind	of	information
kind	of	thinking
kinds	of	difficult
knew	it	worked
knew	it	worked
knew	it	worked
knew	it	worked
knew	that	as
know	it	s
know	it	s
know	like	earthquakes
know	like	earthquakes
know	that	i
know	that	i
know	there	will
know	where	to
know	whether	added
knowing	that	newcombe
knowledge	to	return
knowledge	to	return
knowledge	to	return
knowledge	to	return
known	as	predictive
known	as	predictive
known	he	said
known	he	said
known	to	the
known	to	the
knows	the	color
labor	saving	he
lake	arrowhead	native
lake	street	as
lam	is	retiring
land	area	many
language	english	acc
language	english	acc
language	english	acc
language	english	acc
language	english	graphic
language	english	graphic
language	english	graphic
language	english	graphic
language	english	graphic
language	english	graphic
language	english	graphic
language	english	publication
language	english	publication
lapd	earlier	this
lapd	earlier	this
lapd	has	started
lapd	has	started
laptop	computer	in
laptop	computer	in
laptop	computer	in
laptop	computer	in
laptops	gps	units
laptops	in	squad
large	police	departments
large	reduction	in
large	reduction	in
last	month	chief
last	october	two
last	week	and
last	week	and
last	week	and
last	week	said
last	week	said
last	week	the
last	week	the
last	year	and
last	year	and
last	year	but
last	year	but
last	year	in
last	year	read
last	year	read
late	edition	final
late	january	santa
later	it	seems
later	it	seems
later	might	not
later	might	not
later	might	not
later	might	not
later	or	six
later	or	six
later	or	six
later	or	six
later	this	year
later	this	year
latest	intelligence	said
law	enforcement	agencies
law	enforcement	agencies
law	enforcement	agencies
law	enforcement	agencies
law	enforcement	agencies
law	enforcement	agencies
lead	the	desert
lead	us	this
lead	us	this
leaders	leaving	this
leaders	met	with
leaders	met	with
leaders	met	with
leaders	met	with
leaders	met	with
leaders	met	with
leading	city	hall
leads	the	thursday
leaner	michael	said
leaves	a	station
leaving	this	month
led	a	crime
led	the	city
led	the	san
led	to	five
led	to	five
left	in	cars
length	words	abstract
length	words	dec
length	words	george
length	words	george
length	words	jan
length	words	jan
length	words	nov
length	words	rancho
length	words	santa
length	words	santa
length	words	santa
length	words	star
length	words	the
less	effective	for
less	frequently	rely
less	frequently	rely
less	likely	to
less	on	the
less	on	the
less	staff	than
less	staff	than
less	than	when
lesser	quality	staying
leung	staff	writer
level	of	service
level	with	compstat
level	with	compstat
leveraging	technology	in
leveraging	technology	in
leveraging	technology	in
leveraging	technology	in
lies	load	date
lies	url	http
lieutenant	in	the
lieutenant	mayor	dennis
lieutenants	a	handful
like	car	and
like	car	and
like	common	sense
like	earthquakes	and
like	earthquakes	and
like	gang	shootings
like	gang	shootings
like	last	week
like	last	week
like	most	of
like	most	of
like	this	can
like	this	can
like	wal	mart
like	wal	mart
likely	photograph	by
likely	there	that
likely	there	that
likely	to	commit
likely	to	occur
likely	to	occur
likely	to	occur
likely	to	occur
likely	to	occur
list	of	the
list	of	the
lists	street	blocks
little	math	humor
little	math	humor
live	video	feeds
lives	in	highland
ll	be	back
ll	go	into
ll	go	into
ll	point	out
ll	point	out
load	date	august
load	date	august
load	date	august
load	date	december
load	date	february
load	date	january
load	date	january
load	date	january
load	date	january
load	date	january
load	date	july
load	date	november
load	date	november
local	columnists	business
local	crime	rates
local	length	words
local	length	words
local	length	words
location	and	recurrence
location	and	recurrence
location	and	recurrence
location	and	recurrence
location	and	timing
location	flagged	by
location	methods	and
location	of	burglaries
location	of	home
location	of	home
location	of	home
location	of	home
locations	and	times
locations	and	times
locations	and	times
locations	and	times
locations	for	car
locations	for	car
locations	of	percent
long	anticipated	customers
long	beach	he
long	beach	he
long	beach	he
long	beach	he
long	beach	police
long	beach	police
long	beach	police
long	beach	police
long	commutes	they
long	commutes	they
long	enough	to
long	enough	to
longer	periods	of
look	at	the
look	at	these
look	at	these
look	dolan	said
looked	at	where
looking	at	a
looking	at	a
looking	for	ways
looking	for	ways
looking	into	implementing
looking	into	implementing
looking	more	closely
looking	out	for
looks	a	lot
looks	slightly	different
los	angeles	and
los	angeles	and
los	angeles	and
los	angeles	and
los	angeles	and
los	angeles	and
los	angeles	and
los	angeles	and
los	angeles	and
los	angeles	are
los	angeles	based
los	angeles	captain
los	angeles	captain
los	angeles	department
los	angeles	department
los	angeles	is
los	angeles	is
los	angeles	mohler
los	angeles	mohler
los	angeles	police
los	angeles	police
los	angeles	police
los	angeles	police
los	angeles	times
los	angeles	times
los	angeles	times
los	angeles	times
los	angeles	to
lot	less	on
lot	less	on
lot	more	like
lot	of	cops
lot	of	cops
lot	of	crime
lot	of	crimes
lot	of	things
love	those	algorithms
love	those	algorithms
lt	bernie	escalante
lt	bernie	escalante
lt	jeff	rugel
lt	mike	newcombe
m	for	instance
m	for	instance
m	for	instance
m	for	instance
m	going	to
m	honored	to
m	looking	at
m	looking	at
m	not	sent
m	pasko	jpasko
m	pasko	santa
mad	math	skills
mad	math	skills
made	it	sort
made	sense	but
made	successful	by
made	such	pass
made	such	pass
made	this	thing
made	using	free
magazine	for	our
magazine	for	our
magazine	in	the
magazine	in	the
magazine	names	santa
magazine	names	santa
magazine	names	santa
mainly	on	a
make	it	a
make	it	a
make	predictions	by
makes	it	very
makes	us	more
makes	us	more
malinowski	envisions	a
malinowski	envisions	a
malinowski	of	the
malinowski	of	the
malinowski	said	the
malinowski	said	the
malinowski	said	was
malinowski	said	was
man	and	here
manager	he	s
manager	jack	lam
many	are	stolen
many	cities	are
many	cities	are
many	cops	available
many	cops	available
many	of	the
many	police	departments
many	police	departments
map	from	last
map	from	last
map	of	the
map	seemingly	as
map	that	gets
map	the	city
mapping	the	time
mapping	the	time
mapping	the	time
mapping	the	time
mapping	we	are
mapping	we	are
maps	and	they
maps	and	they
maps	have	accurately
maps	helped	shorten
maps	hung	in
maps	issued	by
maps	of	reported
maps	of	reported
maps	of	reported
maps	of	reported
maps	of	the
maps	that	show
maps	will	melt
mark	it	down
marks	a	robbery
mart	have	long
mart	noticed	that
mart	now	use
mart	now	use
martin	short	an
martin	short	an
materials	create	better
materials	create	better
math	and	computer
math	and	wondering
math	and	wondering
math	humor	there
math	humor	there
math	mohler	a
math	mohler	a
math	professor	superhero
math	professor	superhero
math	professor	superheroes
math	professor	superheroes
math	scholar	fights
math	scholar	fights
math	scu	edu
math	scu	edu
math	scu	edu
math	skills	byline
math	skills	byline
math	which	is
math	which	is
mathematician	developing	formulas
mathematicians	george	mohler
mathematicians	george	mohler
mathematics	go	to
mathematics	i	don
mathematics	i	don
mathematics	professor	at
mathematics	professor	at
mathematics	professor	at
mathematics	professor	at
matt	mckinney	load
matt	mckinney	staff
matter	of	increasing
matter	of	increasing
mauer	hughes	said
may	have	a
may	have	a
mayor	dennis	michael
mcassidy	mercurynews	com
mcassidy	mercurynews	com
mcclatchy	tribune	business
mcclatchy	tribune	business
mcclatchy	tribune	business
mcclatchy	tribune	business
mcclatchy	tribune	information
mcclatchy	tribune	information
mcclatchy	tribune	information
mcclatchy	tribune	information
mckinney	load	date
mckinney	staff	writer
mcphee	came	up
mct	information	services
mct	information	services
mct	visit	www
mct	visit	www
mctinfoservices	com	load
mctinfoservices	com	load
meaning	not	the
meaning	not	the
means	that	mohler
means	that	mohler
measure	things	that
media	outlets	and
media	outlets	and
medianews	group	inc
meeting	with	top
meetings	before	each
meetings	before	each
meetings	before	each
meetings	before	each
melt	away	plain
members	of	the
