	of	documents
any	given	time
any	great	change
any	highly	specified
any	illegally	obtained
any	incriminating	statements
any	innovation	it
any	jail	time
any	judicial	tendencies
any	kind	see
any	man	found
any	meaningful	risk
any	meaningful	way
any	means	to
any	measures	that
any	more	officers
any	more	reliable
any	motions	practice
any	narcotics	arrest
any	newspaper	in
any	of	several
any	of	the
any	of	them
any	of	those
any	of	us
any	officer	and
any	one	of
any	one	particular
any	or	several
any	other	content
any	other	country
any	other	critical
any	other	factor
any	particularized	crime
any	plans	to
any	point	opt
any	policing	strategy
any	policing	theory
any	predictions	of
any	predictive	policing
any	predictive	weight
any	predictive	work
any	query	with
any	questionable	behavior
any	racial	or
any	reasonable	suspicion
any	should	be
any	single	explicit
any	specialized	criminal
any	stretch	guarantee
any	sustained	analysis
any	traffic	laws
any	value	to
any	work	so
anymore	the	national
anyone	in	the
anyone	on	the
anyone	then	this
anyone	who	happens
anyone	who	uses
anyone	with	gangland
anyone	with	information
anything	about	the
anything	but	returned
anything	criminal	this
anything	from	the
anything	they	can
anything	to	prevent
anyway	without	the
anywhere	the	question
apart	from	the
apart	from	this
apart	were	considered
apartheid	colum	hum
apartment	at	a
apartment	complexes	and
apartment	in	the
app	a	n
app	aug	upholding
app	ct	officer
app	lexis	at
app	noting	sheriff
app	recounting	the
app	to	share
appalling	the	public
apparatus	of	cognitive
apparatus	of	the
apparent	as	to
apparent	the	hold
apparent	why	such
apparently	had	concerns
apparently	it	s
apparently	previous	trials
apparently	the	pope
appeal	memphis	jan
appeals	for	instance
appeals	for	the
appeals	has	likewise
appeals	to	many
appear	before	her
appear	smart	rather
appear	that	retributivism
appear	to	accept
appear	to	be
appear	to	experience
appear	to	have
appear	to	judges
appear	to	possess
appear	to	reduce
appearance	age	etc
appeared	to	be
appeared	to	differentiate
appeared	unclear	whether
appearing	before	the
appearing	in	court
appears	compassionate	and
appears	eminently	humane
appears	from	the
appears	to	be
appears	to	decay
appears	to	directly
appears	to	predict
appears	to	reduce
appears	to	reflect
appears	workable	and
applicability	these	limitations
applicable	to	any
application	http	www
application	it	will
application	n	the
application	of	the
application	pdf	n
application	predictive	policing
application	see	eau
application	that	provides
applied	at	the
applied	consistently	with
applied	in	both
applied	in	particular
applied	it	without
applied	predictive	policing
applied	public	safety
applied	short	and
applied	the	place
applied	to	burglaries
applied	to	drug
applied	to	specialized
applied	to	violent
applied	unthinkingly	to
applies	in	the
applies	it	prospectively
applies	substantial	pressure
applies	the	relevant
applies	these	criminological
apply	a	combination
apply	as	well
apply	current	fourth
apply	graduated	sanctions
apply	in	part
apply	sanctions	to
apply	the	best
apply	the	reasonable
apply	to	a
apply	to	other
apply	to	the
apply	with	even
apply	with	particular
applying	routine	activities
applying	the	theory
applying	the	totality
applying	them	for
applying	these	principles
appointed	officials	state
appointment	or	dirty
appointments	as	often
appreciably	less	stigmatizing
appreciated	can	easily
appreciation	to	professors
apprehended	for	conduct
apprehension	may	lead
approa	ch	to
approach	a	defendant
approach	address	accused
approach	allows	defendants
approach	also	allows
approach	am	soc
approach	and	any
approach	and	explain
approach	and	is
approach	are	similarly
approach	as	one
approach	borrowing	the
approach	but	rather
approach	by	incorporating
approach	characteristic	of
approach	convening	courts
approach	developed	in
approach	dissuades	for
approach	each	type
approach	elaborated	by
approach	focus	in
approach	for	prosecutors
approach	has	been
approach	has	contributed
approach	has	led
approach	has	revolutionized
approach	have	overdetermined
approach	hold	the
approach	in	due
approach	in	milwaukee
approach	in	other
approach	in	portland
approach	in	some
approach	in	the
approach	in	vague
approach	is	able
approach	is	best
approach	is	confirmed
approach	is	good
approach	is	less
approach	is	the
approach	is	to
approach	it	does
approach	it	may
approach	kennedy	et
approach	law	enforcement
approach	lie	in
approach	limit	defendants
approach	may	cause
approach	may	extend
approach	may	free
approach	may	have
approach	may	not
approach	may	reframe
approach	may	serve
approach	mental	health
approach	more	conducive
approach	more	generally
approach	n	to
approach	need	not
approach	of	a
approach	of	prospective
approach	of	specialized
approach	of	the
approach	of	which
approach	officers	in
approach	one	interesting
approach	only	stands
approach	or	an
approach	particular	categories
approach	police	seek
approach	poses	a
approach	provide	a
approach	provided	for
approach	relate	principally
approach	seeks	to
approach	should	be
approach	similar	in
approach	stands	to
approach	supports	the
approach	tends	to
approach	that	community
approach	that	critics
approach	that	entails
approach	that	includes
approach	that	is
approach	that	local
approach	that	may
approach	that	rejects
approach	the	difference
approach	the	effect
approach	the	following
approach	the	malleability
approach	the	problems
approach	there	is
approach	threatens	to
approach	to	a
approach	to	addressing
approach	to	adjudication
approach	to	community
approach	to	considering
approach	to	crime
approach	to	criminal
approach	to	drug
approach	to	gangs
approach	to	local
approach	to	low
approach	to	monitoring
approach	to	non
approach	to	police
approach	to	policing
approach	to	public
approach	to	reasonable
approach	to	scale
approach	to	street
approach	to	the
approach	to	within
approach	took	off
approach	transfers	the
approach	used	in
approach	where	defense
approach	where	police
approach	which	professor
approach	while	conventional
approach	will	necessarily
approach	would	attend
approach	would	reject
approach	yale	l
approached	j	l
approaches	and	attitudes
approaches	and	interventions
approaches	at	work
approaches	but	therapeutic
approaches	challenge	law
approaches	cutting	costs
approaches	have	garnered
approaches	ibm	has
approaches	in	san
approaches	in	their
approaches	just	related
approaches	n	as
approaches	n	nonetheless
approaches	n	see
approaches	n	the
approaches	on	the
approaches	push	in
approaches	rather	than
approaches	represented	in
approaches	specialized	criminal
approaches	that	are
approaches	that	entail
approaches	that	hark
approaches	that	rely
approaches	this	article
approaches	this	typology
approaches	to	a
approaches	to	an
approaches	to	broken
approaches	to	certain
approaches	to	criminal
approaches	to	deliver
approaches	to	policing
approaches	to	pretrial
approaches	to	prevalent
approaches	to	punishment
approaches	to	the
approaches	will	be
approaching	a	century
approaching	a	decarceration
approaching	and	regulating
appropriate	but	rather
appropriate	dosage	how
appropriate	excusing	factors
appropriate	for	mainstream
appropriate	fourth	amendment
appropriate	in	determining
appropriate	n	illinois
appropriate	offenses	n
appropriate	profile	in
appropriate	reconceptualization	for
appropriate	scope	of
appropriate	subject	of
appropriate	supervision	treatment
appropriate	technology	they
appropriate	the	basic
appropriate	this	insight
appropriate	time	but
appropriate	time	is
appropriate	to	consider
appropriate	to	factor
appropriate	way	for
appropriated	the	form
appropriations	for	state
approval	and	then
approved	work	n
approximately	clients	only
approximately	drug	offenders
approximately	eighty	jurisdictions
approximately	in	the
approximately	individuals	annually
approximately	mental	health
approximately	million	people
approximately	n	the
approximately	of	people
approximately	of	the
approximately	officers	would
approximately	per	day
approximately	per	year
approximately	percent	of
approximately	persons	convicted
approximately	seventeen	percent
approximately	specialized	criminal
approximately	three	out
approximately	were	for
apr	am	http
apr	at	a
apr	available	at
apr	http	articles
apr	http	www
apr	pm	http
apri	l	pdf
april	exposition	park
april	ian	learmonth
april	language	english
april	pdf	in
april	the	chicago
april	then	exactly
april	thursday	usc
apt	not	on
apt	than	in
apt	to	accept
ar	h	tml
ar	html	evan
ar	html	n
arbitrary	decisions	sending
arbitrary	judgments	that
archaic	vindictive	sense
archer	lighthiser	and
architects	hoped	to
architects	invoke	repeatedly
architects	of	specialized
architectural	layouts	levels
architecture	as	crime
architecture	including	new
architecture	jonathan	lippman
architecture	now	being
archive	broken	windows
archived	interviews	and
archived	interviews	with
archives	detailing	the
archives	episode	transcript
archives	manorial	documents
archives	paterson	signs
archives	sheriff	jail
archives	vagrancy	abortion
are	a	lot
are	a	substantially
are	able	to
are	about	the
are	absent	or
are	accused	of
are	accustomed	in
are	accustomed	to
are	active	and
are	actively	engaged
are	addressed	below
are	addressing	the
are	affected	by
are	aiming	to
are	all	genuine
are	all	in
are	allocated	and
are	allowed	to
are	already	dealt
are	also	able
are	also	adopting
are	also	being
are	also	communicable
are	also	expensive
are	also	going
are	also	implicitly
are	also	listed
are	also	looking
are	also	loosened
are	also	other
are	also	reflected
are	also	relevant
are	also	significant
are	also	tremendous
are	also	trying
are	amenable	in
are	an	effective
are	an	obvious
are	any	common
are	approximately	in
are	approximately	specialized
are	apt	to
are	arguably	the
are	arrested	after
are	arrested	are
are	as	of
are	asked	to
are	assault	arrests
are	associated	with
are	at	least
are	at	stake
are	at	work
are	attempting	to
are	bad	for
are	based	on
are	being	conducted
are	being	established
are	being	used
are	believed	to
are	better	more
are	bounded	by
are	breaking	down
are	breathtaking	the
are	bringing	these
are	brought	to
are	buying	property
are	by	no
are	carrying	a
are	carrying	drugs
are	central	to
are	chaotic	and
are	characterized	by
are	characterized	primarily
are	combined	in
are	coming	up
are	committed	byline
are	committed	in
are	committed	with
are	committing	a
are	common	for
are	commonly	referred
are	commonplace	in
are	composed	of
are	computed	daily
are	concealable	removable
are	concentrated	in
are	conceptually	linked
are	concerned	it
are	concerned	that
are	configured	differently
are	configured	in
are	considerable	the
are	considered	a
are	considered	in
are	considering	consolidating
are	considering	the
are	consistent	with
are	contagious	then
are	continuing	to
are	contraindicated	for
are	corrosive	of
are	creating	the
are	creatures	of
are	crediting	the
are	critical	to
are	currently	lodged
are	curtailed	to
are	cut	for
are	daily	occurrences
are	data	driven
are	deep	seated
are	defendants	and
are	denied	the
are	derived	in
are	determining	the
are	devoted	to
are	diffused	through
are	directed	at
are	dispatched	to
are	distinct	from
are	doing	and
are	doing	here
are	doing	j
are	doing	what
are	domestic	violence
are	done	by
are	done	in
are	down	in
are	down	per
are	drug	courts
are	drug	involved
are	due	to
are	easy	to
are	eau	claire
are	effective	at
are	efficient	desirable
are	either	violent
are	eligible	to
are	elusive	in
are	embracing	evidence
are	engaged	in
are	enough	treatment
are	entered	into
are	entirely	commensurate
are	even	more
are	even	starker
are	evidence	based
are	exacerbated	rather
are	experiencing	deep
are	experiencing	some
are	experimental	and
are	experimental	diversionary
are	experimentalist	institutions
are	experimenting	with
are	explored	in
are	exploring	how
are	expressively	overdetermined
are	facing	from
are	factored	into
are	favorable	for
are	feeling	n
are	fighting	crime
are	focused	on
are	for	localities
are	forbidden	from
are	forbidden	to
are	forcing	local
are	functioning	effectively
are	functioning	or
are	further	explored
are	gay	or
are	generally	conceptualized
are	generally	privy
are	generated	through
are	genuine	predictions
are	geographic	hot
are	gifted	but
are	given	a
are	given	an
are	given	maps
are	going	to
are	governed	through
are	gradually	taking
are	group	based
are	guilty	of
are	handled	through
are	here	for
are	hoping	to
are	however	numerous
are	identified	as
are	identified	through
are	ill	suited
are	illiterate	and
are	imperfect	but
are	implicitly	or
are	important	determinants
are	in	a
are	in	an
are	in	fully
are	in	line
are	in	order
are	in	part
are	in	some
are	in	store
are	in	the
are	in	their
are	in	wide
are	incarcerated	in
are	inclined	to
are	increasingly	participating
are	inculcated	and
are	individualized	to
are	inevitable	however
are	inevitably	complicated
are	infected	with
are	instructed	to
are	intelligence	led
are	intended	to
are	judges	not
are	just	some
are	just	starting
are	known	however
