of 1 of 1
to track 18 5
to transform 4 3
to try 9 5
to turn 3 1
to two 1 1
to undermine 1 1
to understand 13 3
to use 61 10
to using 2 1
to validate 1 1
to vary 1 1
to vast 1 1
to weaken 1 1
to what 14 5
to whether 8 1
to which 24 23
to withstand 1 1
to work 42 3
to write 1 1
to your 3 1
today s 4 1
together the 1 2
tom r 1 2
tonry and 9 6
tonry chicago 5 5
too small 1 1
took a 4 1
tool that 9 2
tool to 7 1
top cop 4 1
top of 1 2
topics computer 2 1
topics for 8 1
toronto university 1 1
toward a 12 3
toward an 2 1
toward less 1 1
toward more 1 1
toward the 1 3
town hall 1 1
towns and 1 1
track the 7 2
tracked the 1 1
tracking systems 1 2
tracking the 8 2
trade offs 1 1
traditional methods 2 1
traditional police 5 3
traffic stops 1 1
trained personnel 1 1
training and 4 3
training as 2 1
training in 3 3
training of 1 1
trajectory of 1 2
transform how 3 1
transformation of 11 1
transformed american 1 1
transformed the 1 2
transforming the 8 2
transgression of 1 1
transit police 2 1
transmission of 4 1
transparency in 1 2
transparency of 2 1
transparent and 1 1
transportation and 2 1
tremendous potential 2 1
trend in 3 3
trend is 2 1
trend toward 1 2
trends has 1 1
trends in 6 5
trends it 1 1
trends n 3 1
trends of 1 1
trial and 5 2
tribune business 10 4
trinidad and 1 2
trouble but 1 1
trouble spots 1 2
trust in 3 1
try to 13 8
trying to 21 3
tuesday late 1 1
turn are 1 1
turn the 2 1
turn to 6 1
turn up 4 1
turnaround how 2 1
turned out 3 1
turning to 4 3
turnover in 1 1
turns out 2 2
twentieth and 1 1
twentieth centuries 1 1
twentieth century 8 18
twenty first 12 13
twice the 1 1
twitter com 5 2
two decades 9 2
two most 1 1
two of 6 4
two points 1 1
two to 1 1
two way 2 3
two women 4 2
type newspaper 60 15
type of 62 5
types of 43 6
u k 3 1
u s 479 16
uc santa 1 2
ucla george 1 1
ucla researchers 3 2
uk policing 2 1
ultimately the 1 1
unable to 10 2
uncertainty about 2 2
uncertainty as 1 1
uncertainty in 2 1
unchanged for 1 2
unclear whether 2 1
under circumstances 1 1
under contract 2 1
under the 52 5
under which 7 1
underestimate the 1 1
undermine the 7 2
undermining the 1 1
understand how 4 1
understand the 17 2
understanding of 14 1
understanding the 10 1
understandings and 1 1
understood in 1 2
undesirable consequences 2 1
unique to 3 1
unit to 1 1
united kingdom 25 6
united states 247 21
units at 1 1
university and 4 5
university in 3 1
university of 60 20
university press 9 22
university professor 1 5
university s 5 2
university with 1 1
unsurprising that 1 1
up a 9 1
up and 7 1
up in 11 2
up on 4 1
up the 25 1
up to 39 2
up with 14 1
updated data 1 2
urban neighborhoods 2 1
urban police 2 1
url http 2 1
us and 11 1
us as 2 2
us more 1 3
us police 15 1
us the 2 2
us this 3 2
use a 10 6
use by 1 1
use critical 1 1
use for 3 1
use in 13 5
use it 11 1
use of 174 19
use predictive 3 1
use that 4 5
use the 28 2
use their 6 1
used a 1 1
used are 1 2
used but 1 1
used by 22 2
used data 2 2
used for 22 1
used in 24 2
used to 48 9
useful but 1 2
useful for 6 1
useful to 5 2
users of 3 2
uses historical 1 1
using an 2 2
using crime 4 1
using data 5 2
using information 1 1
using the 20 6
using their 2 1
utility of 4 2
validity for 1 1
validity of 8 1
valley and 2 1
valley calif 6 4
valley daily 2 1
value and 4 1
value changes 1 1
value in 5 2
value of 36 1
value on 2 1
value the 1 1
values and 3 5
values of 1 2
values or 1 1
variable in 1 1
variables on 1 1
varieties of 1 5
variety of 39 10
various police 2 1
vary with 2 2
vast and 1 1
vast majority 4 4
vehicle locator 2 1
vehicle thefts 7 2
vehicles and 1 1
version of 5 1
very different 4 2
very difficult 3 1
very important 2 1
very little 2 1
very mixed 1 1
very much 1 1
very promising 1 2
very tough 1 1
video cameras 3 2
video feeds 1 1
video surveillance 7 2
view it 3 1
view of 8 4
view that 5 1
viewed as 5 2
viii conclusion 1 2
violating their 1 1
violations that 1 1
violence and 36 1
violent crime 62 7
violent crimes 34 2
virtues of 1 1
visibility and 1 1
visible as 3 1
visible in 1 1
visible to 2 1
visions of 1 1
visit the 6 2
vol edited 2 2
vol of 6 5
vulnerability to 1 1
vulnerable to 2 3
w police 1 1
w sherman 4 1
w the 1 1
w wilson 1 1
waiting for 1 1
wake of 10 3
wal mart 8 5
walked into 1 1
want to 31 2
wants to 10 4
war on 4 1
warrantless searches 2 1
warrants consideration 1 1
was a 35 10
was an 2 2
was as 1 1
was at 3 4
was carrying 2 2
was clear 1 1
was developed 5 2
was even 1 1
was found 5 3
was instrumental 1 2
was launched 1 1
was made 1 1
was measured 1 1
was more 2 1
was no 12 3
was not 35 4
was on 8 1
was once 12 1
was one 1 3
was only 2 1
was quite 1 2
was that 9 1
was the 34 2
was thought 2 1
was to 12 1
was undoubtedly 1 1
was very 1 2
was what 1 1
washington dc 19 38
wasn t 7 2
watch lists 1 1
wave of 4 1
waves of 1 1
way and 2 2
way in 5 2
way it 1 2
way of 16 2
way out 4 1
way radio 2 2
way that 11 5
way the 8 4
way they 1 1
way to 30 4
ways for 2 1
ways in 3 4
ways of 3 3
ways that 11 2
ways the 1 2
ways to 20 6
we address 2 2
we are 48 11
we can 29 7
we concentrate 1 1
we could 5 1
we do 22 2
we don 15 6
we expect 1 1
we face 4 1
we find 2 1
we have 43 11
we know 14 4
we lack 1 1
we learn 2 1
we look 2 2
we may 2 3
we might 4 3
we move 2 1
we must 1 2
we need 9 4
we now 3 1
we re 39 15
we recognize 1 1
we should 6 3
we started 3 1
we suggest 1 1
we take 2 1
we think 17 3
we thought 1 2
we use 13 1
we ve 11 5
we will 2 2
weaken the 2 1
weapons and 2 1
weather and 2 2
weather patterns 1 1
web of 1 1
week and 3 3
week that 1 1
week to 3 2
week we 1 1
weight of 9 1
weight to 2 2
weisburd and 7 26
weisburd david 7 7
weisburd et 6 4
weisburd the 2 2
well as 77 12
well be 1 1
well beyond 1 1
well developed 1 2
well documented 1 1
well established 3 3
well have 1 2
well in 2 1
well it 1 1
well supported 1 1
well the 4 1
well to 2 1
were a 4 1
were able 10 1
were arrested 1 2
were at 3 1
were built 1 1
were concentrated 1 1
were conducted 1 1
were designed 1 2
were down 1 3
were easily 1 1
were given 13 2
were highly 2 1
were largely 1 1
were likely 1 4
were loath 1 1
were made 5 1
were much 2 1
were not 24 3
were previously 1 1
were so 1 1
were taken 2 2
were the 8 1
were thought 1 1
were to 18 2
were trying 1 1
wesley g 1 5
west virginia 1 1
what a 10 1
what all 1 1
what an 1 1
what and 1 1
what are 4 1
what can 5 2
what changes 1 1
what constitutes 6 1
what could 1 2
what degree 3 1
what does 4 3
what doesn 1 2
what forms 1 1
what government 1 1
what happened 16 1
what happens 7 4
what has 6 1
what in 1 1
what is 59 9
what makes 6 1
what may 3 1
what police 46 3
what s 18 5
what some 1 2
what the 24 8
what they 23 2
what to 7 1
what type 1 1
what we 14 10
what were 2 1
what works 16 4
whatever is 1 1
when a 31 3
when an 10 1
when and 16 6
when budgets 1 2
when considering 3 1
when crime 1 2
when crimes 2 2
when he 15 5
when i 4 1
when it 22 8
when one 1 2
when police 12 1
when provided 1 1
when the 76 4
when there 6 2
when these 1 1
when they 18 5
when things 1 1
when used 2 1
when we 16 1
when you 10 2
where a 10 1
where an 2 1
where and 10 9
where crime 17 1
where crimes 17 6
where criminals 1 1
where future 5 4
where he 17 6
where i 1 5
where it 8 3
where officers 3 1
where police 9 2
where such 2 1
where the 49 10
where there 6 4
where they 24 2
where to 8 1
where we 3 3
where your 3 1
whereas others 1 1
whereas the 3 3
whether a 17 4
whether and 4 4
whether it 17 3
whether police 5 1
whether that 6 1
whether the 45 5
whether there 9 2
whether these 6 1
whether this 4 1
whether to 16 1
whether we 1 1
which a 17 1
which are 11 2
which areas 1 2
which can 8 1
which citizens 1 1
which has 12 3
which have 4 6
which in 7 4
which includes 6 2
which increases 1 1
which is 45 14
which it 5 3
which means 2 3
which might 2 1
which no 1 1
which police 10 7
which relies 2 2
which requires 1 2
which the 53 17
which these 1 2
which they 7 3
which this 2 2
which to 10 1
which uses 6 2
which was 10 1
which were 6 1
which would 4 2
while it 1 4
while local 1 2
while not 2 1
while other 3 1
while some 8 1
while such 1 1
while the 52 2
while there 4 1
while these 1 1
who are 29 6
who did 2 1
who do 6 2
who does 3 2
who gave 1 1
who gets 1 3
who had 24 2
who has 34 1
who have 19 3
who live 4 1
who lives 1 1
who may 17 1
who might 7 1
who now 3 1
who successfully 1 4
who was 13 2
who were 8 1
who work 3 1
who worked 4 2
who would 22 1
whom they 2 1
why but 1 4
why police 2 1
why that 1 1
why the 15 1
why they 3 1
wide implementation 1 1
wide range 10 4
wide variety 1 2
widespread adoption 2 2
widespread among 1 1
widespread use 1 1
will affect 3 1
will also 14 2
will be 135 26
will continue 4 1
will eventually 3 1
will grow 1 1
will happen 5 4
will have 13 2
will help 4 1
will influence 1 2
will likely 10 1
will make 6 1
will move 2 1
will not 18 5
will occur 14 9
will often 2 1
will prove 1 1
will receive 1 4
will require 2 2
will strike 3 1
will take 3 1
will target 2 1
will work 4 3
william and 2 1
william bratton 19 2
william g 2 1
william j 19 6
willing to 7 4
willingness to 4 1
willis mastrofski 1 6
wilson james 1 1
wilson p 1 1
wilson s 2 4
windows and 1 1
windows of 1 2
windows policing 8 3
wish to 8 1
with a 157 22
with an 28 2
with being 1 1
with boxes 2 1
with citizens 3 2
with community 2 5
with computer 2 4
with considerable 1 1
with control 2 1
with crime 13 10
with criminal 6 1
with cutting 1 1
with data 11 1
with each 3 1
with expectations 1 2
with federal 1 1
with few 1 1
with full 1 1
with greater 4 3
with having 1 1
with high 5 1
with his 6 1
with integrity 1 1
with its 6 1
with large 2 1
with law 3 1
with low 6 1
with lower 1 2
with many 7 5
with mohler 2 6
with more 13 1
with new 7 1
with no 8 1
with only 1 1
with or 5 6
with other 33 4
with others 6 1
with patrol 1 1
with people 2 1
with percent 3 1
with peter 1 1
with police 20 7
with policing 1 1
with policy 1 1
with problems 1 1
with public 1 1
with racial 1 1
with regard 13 2
with similar 2 1
with some 3 3
with state 2 1
with that 6 1
with the 294 52
with their 12 2
with them 10 5
with this 34 2
with those 3 1
with up 1 1
with violent 5 1
with what 6 5
with which 2 1
within a 32 2
within and 1 1
within the 52 4
within this 6 1
within which 2 1
without a 12 1
without much 1 3
without the 9 1
without trial 1 1
woman was 1 2
women and 5 2
women in 3 1
women s 21 1
women were 3 4
words article 6 1
words santa 1 3
words the 17 1
work a 1 1
work and 15 4
work as 3 3
work at 4 4
work best 1 1
work better 1 1
work but 1 1
work closely 6 1
work has 1 4
work in 49 3
work is 3 6
work might 1 2
work of 30 4
work that 3 1
work the 1 1
work they 1 1
work this 1 1
work to 13 3
work with 21 6
worked in 2 3
worked on 1 3
worked with 5 3
working hypothesis 1 1
working the 1 1
working to 6 1
working with 17 4
works as 3 1
works for 5 1
works well 1 1
works what 1 2
world of 8 2
world without 1 1
worries about 3 1
worry about 1 1
worth noting 2 1
would also 4 1
would appear 1 1
would be 112 10
would constitute 2 1
would continue 2 1
would do 1 1
would enable 1 2
would find 1 1
would go 1 1
would help 3 3
would include 1 1
would mean 3 1
would require 1 3
would seem 3 1
would still 1 1
writer section 2 1
www ncjrs 8 3
www nytimes 30 1
www santacruzsentinel 4 4
yale university 1 1
year and 4 4
year at 1 2
year but 2 2
year in 17 2
year old 7 4
year s 4 2
year through 1 1
year time 1 1
years after 2 2
years ago 24 1
years and 15 1
years have 1 1
years in 7 1
years it 3 2
years later 5 1
years of 24 13
years the 11 1
years they 11 1
years this 3 1
years to 6 1
years with 2 1
yet a 1 1
yet another 2 3
yet he 1 1
yet in 2 1
yet it 7 1
yet the 15 3
yet there 3 1
yet to 4 4
york and 9 1
york basic 1 2
york city 42 6
york farrar 1 1
york free 2 2
york mcgraw 3 2
york oxford 5 3
york police 7 1
york random 1 1
york times 17 5
york wiley 1 4
you can 16 3
you could 8 5
you know 3 2
you put 1 4
you re 14 9
you really 1 1
young adult 1 1
zach friend 8 11
zealand and 1 1
