of 1 of 1
in los 55 9
in managing 2 1
in many 72 5
in meeting 5 1
in metropolitan 2 4
in mind 11 1
in minneapolis 2 2
in minority 12 1
in modern 3 6
in more 30 1
in most 16 4
in motion 3 1
in much 3 1
in municipal 2 1
in n 40 1
in need 9 1
in neighborhoods 15 1
in new 157 3
in no 6 1
in north 6 1
in november 7 4
in observing 1 1
in of 6 1
in one 39 4
in only 1 1
in organizational 1 1
in other 133 9
in others 6 2
in our 48 1
in overall 5 1
in overseeing 2 1
in part 140 4
in particular 48 1
in partnership 5 1
in patrol 1 2
in performance 1 1
in person 6 1
in place 44 1
in places 3 4
in police 81 29
in policing 55 13
in policy 8 1
in post 3 1
in practice 40 1
in predicting 6 1
in predictive 13 2
in preventing 2 1
in previous 3 2
in problem 1 1
in progress 7 1
in pursuit 1 1
in rare 1 1
in real 22 3
in recent 49 4
in reducing 6 2
in reported 2 2
in research 7 1
in response 42 1
in rural 1 2
in said 1 1
in san 13 1
in santa 6 17
in seattle 14 1
in seemingly 1 2
in selecting 1 1
in seven 2 1
in several 23 3
in shaping 10 1
in six 3 1
in size 1 2
in small 3 3
in some 92 9
in specific 12 1
in street 9 1
in such 24 2
in support 11 1
in terms 68 6
in that 66 7
in the 2638 263
in their 139 12
in theory 21 1
in these 79 9
in this 192 9
in those 24 2
in three 19 1
in time 18 1
in to 33 10
in town 3 1
in tracking 1 1
in training 1 1
in trouble 4 1
in turn 42 2
in two 15 3
in urban 13 2
in use 19 2
in various 12 1
in violent 17 1
in vogue 3 1
in washington 26 1
in ways 45 1
in what 15 4
in whether 2 1
in which 222 16
in who 2 1
in wilson 1 1
in years 7 2
inasmuch as 1 2
inc all 10 2
incarceration and 11 1
incentive for 7 1
incentives and 1 3
incident which 1 1
inclination to 1 1
inclined to 6 2
include data 2 1
include for 2 1
include more 9 1
includes not 1 1
including criminal 1 1
including some 2 1
including the 56 4
including those 17 1
income areas 2 1
incompatible with 2 1
incorporate the 2 2
increase in 57 4
increase of 7 1
increase officer 1 1
increase security 1 1
increase the 40 1
increased and 2 1
increased in 1 1
increased the 9 1
increased their 1 2
increases in 16 2
increases the 18 2
increasing attention 1 2
increasing the 18 2
indeed it 12 1
indeed social 1 1
indeed the 16 1
indeed what 1 1
independence as 1 1
independent from 3 1
independent of 5 4
independently of 2 1
index html 4 1
indicate that 13 2
indicate the 3 1
indicates that 11 3
indicates the 5 1
indicating that 9 1
indicator of 5 4
indicators of 7 3
indicators that 1 2
individual and 14 1
individual based 4 1
individual departments 2 1
individual officer 4 1
individual officers 15 2
individual police 2 3
individuals on 12 1
individuals or 16 1
industrialized world 1 1
industry has 2 1
industry in 1 1
industry of 1 1
industry with 1 1
ineffective and 1 1
inequality in 17 1
influence how 2 1
influence in 5 1
influence is 1 1
influence of 18 6
influence on 5 6
influence over 4 1
influence police 2 1
influence the 10 2
influenced by 12 4
influencing the 4 2
information about 160 10
information age 3 2
information also 2 1
information an 2 1
information and 72 2
information as 8 1
information because 3 1
information center 15 1
information exchange 4 1
information from 27 3
information gathering 9 4
information has 8 1
information is 75 2
information on 47 1
information processing 7 1
information provided 5 1
information services 5 6
information sharing 21 3
information systems 15 1
information technologies 2 7
information technology 24 10
information that 65 2
information they 9 1
information to 62 3
infrastructure can 3 1
infringement actionsowner 1 1
innovation and 3 1
innovation contrasting 1 5
innovation in 6 6
innovation including 1 2
innovation is 1 2
innovation may 1 1
innovations but 3 1
innovations in 8 3
innovations it 1 1
inputs into 2 1
inquiry by 2 1
inside and 5 2
insight into 7 1
insights from 3 1
insights into 11 2
insofar as 10 1
instance and 2 4
instances in 14 1
instances the 3 1
instead of 47 3
instead police 2 1
instead to 6 1
institute of 14 18
institute org 1 1
institutionalization in 1 1
institutionalization of 3 1
institutionalized and 1 1
institutions and 14 1
institutions can 3 1
institutions do 1 1
institutions in 6 1
instrumental in 2 2
instruments of 1 1
instruments to 2 1
insufficient to 8 1
insurance companies 3 1
integrating compstat 3 1
integration of 3 4
integrity in 1 2
intelligence analysis 5 1
intelligence center 2 1
intelligence gathering 22 4
intelligence in 7 1
intended to 30 2
intensity and 1 1
intent has 1 1
interact with 11 1
interaction effects 3 1
interactions of 2 1
interactions with 20 1
interacts with 1 1
interagency collaboration 1 1
interest in 50 2
interest of 10 1
interest the 3 1
interested in 18 1
interesting to 1 1
interests and 4 1
interests in 5 1
interests of 16 1
interests than 1 1
interim police 1 1
internal decision 1 1
international association 4 4
international security 2 1
internet into 1 1
internet is 5 1
internet lawcopyright 1 1
interrogation of 2 1
interrogation was 1 1
intersection of 11 1
interventions can 1 1
interventions that 1 1
into a 95 3
into account 40 1
into an 13 1
into cars 1 2
into custody 3 2
into its 6 3
into many 1 2
into our 11 2
into police 5 2
into policing 3 1
into practice 2 1
into the 172 15
into this 4 2
intolerant of 1 1
introduced by 3 2
introduced the 1 1
introduction of 8 1
introduction to 8 1
intuition to 4 4
invasion of 6 1
inventions of 2 2
invest in 8 2
invested in 2 2
investigations and 21 1
investigations is 1 1
investing in 14 2
investment in 5 1
investments in 7 1
involve an 2 1
involved in 104 4
involved with 5 1
involvement and 4 1
involvement in 36 9
involvement of 4 1
involving the 11 1
irony of 2 1
is a 470 21
is able 9 1
is about 24 1
is absent 1 1
is accomplished 3 1
is added 3 1
is all 8 2
is already 29 3
is also 91 1
is always 12 1
is an 101 6
is analyzed 1 1
is any 3 1
is arguably 3 1
is as 21 1
is associated 4 2
is available 21 1
is based 20 5
is becoming 7 3
is being 24 3
is best 6 1
is both 10 1
is captured 1 2
is carried 1 1
is changing 3 4
is characterized 1 2
is clearly 7 1
is concentrated 3 2
is concerned 4 1
is considerable 3 1
is consistent 10 1
is costly 1 1
is counter 1 1
is determined 2 1
is developing 1 1
is difficult 23 5
is doing 6 4
is done 6 1
is driving 2 4
is enough 8 2
is especially 17 1
is essential 18 1
is evidence 3 1
is expected 5 1
is fair 6 1
is familiar 1 1
is far 7 2
is fed 1 2
is for 12 3
is going 16 5
is hardly 9 1
is high 8 1
is how 14 2
is impossible 7 1
is in 55 5
is introduced 1 1
is it 34 1
is its 7 1
is largely 5 3
is less 16 1
is like 6 2
is likely 77 1
is little 17 1
is made 6 4
is making 6 1
is managed 1 1
is mapping 2 4
is mixed 3 2
is more 57 11
is most 12 1
is mostly 1 1
is much 6 2
is necessarily 9 2
is new 2 1
is no 126 2
is not 374 47
is noted 1 1
is now 39 2
is observable 1 1
is of 11 1
is offered 3 1
is often 37 2
is on 18 1
is one 34 3
is organized 1 1
is part 7 3
is planning 3 2
is police 4 1
is possible 14 3
is potentially 3 1
is predictable 4 1
is primarily 5 1
is producing 1 1
is profoundly 1 1
is rather 2 1
is really 7 1
is reason 2 1
is seeing 3 1
is seen 2 2
is significantly 3 1
is simply 11 1
is some 6 1
is still 21 1
is striking 2 2
is successful 3 1
is sufficient 8 1
is sufficiently 7 1
is that 148 21
is the 296 28
is then 12 1
is there 9 2
is thin 3 1
is this 8 1
is thought 6 1
is to 138 5
is transforming 2 1
is unclear 10 1
is unknown 3 3
is unsurprising 2 1
is used 34 1
is useful 2 1
is value 2 1
is very 17 2
is viewed 1 1
is virtually 2 2
is we 1 2
is what 14 4
is where 6 3
is whether 12 1
is why 15 1
is widely 4 2
is with 9 1
is worth 11 1
isn t 18 4
isolation and 7 1
isolation from 2 6
isolation is 1 1
issue in 10 1
issue is 8 1
issue specific 1 1
issued by 5 1
issues and 10 2
issues for 1 3
issues in 9 1
issues n 7 1
issuing from 1 1
it a 16 3
it and 34 3
it appears 8 3
it as 25 3
it based 2 1
it but 7 1
it by 4 2
it byline 2 1
it can 51 1
it cannot 6 1
it could 26 2
it currently 5 1
it difficult 20 1
it does 49 3
it doesn 12 3
it down 6 1
it especially 1 1
it for 10 1
it from 10 2
it generates 1 2
it has 99 14
it he 5 2
it if 3 4
it implemented 1 2
it in 25 7
it instead 1 1
it is 604 40
it it 5 1
it leaves 1 1
it makes 12 2
it may 66 14
it might 48 1
it more 15 1
it never 1 1
it not 7 1
it occurred 1 1
it on 8 1
it police 2 5
it possible 6 2
it reduces 1 1
it remains 7 1
it requires 5 2
it s 182 46
it seems 27 4
it serves 2 1
it should 31 1
it shows 6 2
it so 2 1
it sounds 9 1
it stands 3 1
it still 6 1
it suggests 2 1
it takes 11 1
it tends 1 1
it they 5 1
it this 5 1
it through 1 1
it throughout 1 1
it to 49 2
it took 1 1
it turns 7 2
it very 2 1
it was 111 11
it well 4 1
it will 45 19
it with 10 1
it work 4 3
it worked 1 4
it would 89 8
its actual 1 2
its capacity 2 1
its commitment 5 1
its conclusions 1 1
its consequences 2 1
its control 2 1
its crime 9 3
its degree 1 1
its divisions 1 2
its effectiveness 2 1
its impact 5 1
its implementation 3 1
its implications 2 1
its innovation 2 2
its internal 4 1
its key 1 1
its legitimacy 2 1
its limited 2 1
its members 4 1
its officers 9 1
its overall 2 2
its proponents 1 1
its quality 1 1
its scope 1 1
its share 1 1
its success 1 3
its use 23 4
itself in 6 2
itself is 5 1
itself to 3 1
itself with 2 1
iv the 3 2
j bratton 4 3
j d 12 1
j fyfe 3 1
j hickman 3 1
j huo 1 1
j k 2 1
j police 10 1
j smith 1 1
j the 5 1
j w 3 1
j willis 12 5
j with 1 1
james and 2 1
james frank 1 1
james j 17 8
james q 17 1
james the 1 1
january the 2 2
jean paul 1 2
jeff brantingham 4 2
jeffrey a 3 2
jeffrey b 2 2
jeffrey brantingham 4 1
jeremy m 1 1
jerome h 8 2
jihong solomon 2 3
jobs and 2 1
joel rubin 6 1
joel wallman 1 2
john e 3 3
john f 2 1
john j 10 1
john p 2 2
joined the 9 1
joins the 3 2
joint task 2 1
joint terrorism 1 2
jones and 1 2
jose mercury 1 6
jose police 2 2
joseph a 1 2
journal code 13 4
journal of 15 32
jr and 1 2
jr police 3 1
jr the 6 2
judge that 2 1
judge the 4 2
judge to 3 1
judged by 4 2
judgments of 4 1
judicial decisions 2 1
july language 5 1
july thursday 1 2
july to 2 2
jumping from 2 1
jurisdiction s 8 1
jurisdictions and 4 1
jurisdictions as 1 2
jurisdictions it 1 1
jurisdictions the 1 1
just a 33 1
just about 3 1
just and 1 1
just as 63 2
just because 7 1
just by 2 1
just have 2 1
just how 8 2
just one 13 1
just punishment 1 1
just the 20 1
just their 1 1
just where 7 2
justice a 10 5
justice an 3 2
justice are 1 1
justice assistance 10 2
justice for 4 1
justice has 5 1
justice http 3 4
justice police 5 3
justice policy 16 2
justice review 2 1
justice statistics 8 7
justice that 2 1
justice the 15 3
justice u 2 2
justice university 1 1
justice without 2 1
k brown 1 1
kansas city 32 2
keep pace 3 1
keeping the 2 1
kelling and 9 7
kelling et 4 2
kennedy school 2 1
kenneth j 3 1
kevin d 1 2
key element 1 1
key features 1 2
key issues 1 1
key question 1 1
key steps 1 1
key to 8 4
killer or 1 1
kind of 106 6
kinds of 56 1
klockars et 1 1
knew it 1 4
knew that 4 1
know about 8 2
know how 10 1
know it 8 2
know little 2 1
know more 1 1
know that 25 2
know there 3 1
know they 6 1
know to 5 1
know what 14 1
know where 5 1
know whether 10 1
knowing that 3 1
knowledge about 11 1
knowledge and 21 3
knowledge as 2 1
knowledge is 1 1
knowledge might 1 1
knowledge of 44 3
knowledge to 3 4
known as 66 2
known to 21 2
knows the 2 1
kochel recommendations 1 1
l and 1 2
l length 5 1
lack a 1 1
lack of 78 4
landscape of 3 1
language english 58 15
lapd has 3 2
large amounts 10 1
large and 11 1
large cities 6 1
large departments 2 8
large national 1 1
large number 3 3
large numbers 3 4
large organizations 1 1
large part 11 3
large police 2 5
large scale 15 2
largely by 1 1
largely in 3 1
largely on 9 1
largely to 1 1
larger context 3 1
larger departments 3 4
larger than 4 1
last few 8 2
last four 1 1
last month 12 1
last several 3 1
last three 5 2
last two 12 2
last week 20 7
last year 65 7
last years 4 1
late edition 3 1
late nineteenth 6 2
late s 28 4
late twentieth 9 5
later a 2 1
later and 2 1
later it 2 2
later this 2 2
launching a 5 1
law and 139 15
law by 5 1
law custom 1 1
law enforcement 1051 48
law in 29 1
law journal 15 1
law to 21 1
lawcopyright protectioncivil 1 1
lawrence w 3 2
laws and 19 1
lawsuit to 3 1
lead the 6 1
lead us 1 2
leader s 2 1
leaders and 8 4
leaders are 1 2
leaders for 1 1
leaders have 6 1
leaders or 1 1
leaders to 3 4
leaders who 3 3
leadership and 10 1
leadership at 2 1
leadership in 6 2
leadership s 1 1
leads the 6 1
learn by 2 1
learn from 15 4
learn how 1 2
learn more 2 1
learn the 2 3
learned from 5 1
learning from 10 1
learning or 1 1
learning the 4 2
learning to 41 1
least a 8 1
least as 6 2
least at 2 1
least for 4 1
least in 19 2
least likely 1 1
least not 2 1
least one 11 1
least some 9 1
least those 1 1
least to 4 1
least two 10 2
least with 3 1
leaves a 1 1
leaving the 7 1
led a 4 1
led by 6 1
led the 15 2
led to 65 5
left in 4 1
left to 8 1
left wing 2 1
legal constraints 4 2
legal institutions 4 1
legal standards 22 1
legal topics 40 2
legality and 2 1
legislation and 4 1
legislative branch 1 1
legislators and 2 1
legitimacy and 35 3
legitimacy in 9 1
legitimacy of 25 1
legitimacy the 5 1
legitimacy to 3 1
legitimacy tyler 2 1
length words 81 16
less common 2 1
less crime 3 1
less effective 3 2
less in 1 2
less likely 42 1
less of 1 1
less on 5 2
less police 1 1
less regular 1 1
less representative 1 1
less than 57 5
less useful 1 1
less well 9 1
lessons about 1 1
lessons from 13 1
lessons learned 10 1
lethal force 10 2
level but 2 1
level factors 2 1
level of 107 9
level officers 7 4
level police 2 1
level policing 2 2
level this 1 1
levels in 2 1
levels n 3 1
levels of 61 13
lieutenant in 1 1
life course 9 3
life in 20 1
light of 18 1
like car 1 2
like common 2 1
like many 3 1
like police 2 1
like the 75 1
like this 4 2
likelihood of 36 1
likelihood that 18 2
likely suspects 1 1
likely that 15 1
likely to 336 9
limitation of 3 1
limitations and 2 1
limitations in 2 1
limitations of 15 1
limitations on 11 1
limited evidence 1 2
limited in 4 2
limited its 1 1
limited resources 2 1
limited to 38 1
limiting the 15 1
limits for 2 1
limits the 3 1
line of 9 3
link between 20 1
list of 36 3
lists looking 1 1
literature and 6 1
literature in 1 1
literature is 2 1
literature on 17 4
litigation against 4 1
little about 7 1
little attention 2 1
little change 1 1
little direct 2 1
little empirical 2 1
little evidence 2 3
little or 4 3
little over 1 1
little reason 5 1
little research 3 1
little to 14 2
live in 33 1
live video 2 1
lived in 3 1
lives in 15 1
ll be 2 1
ll go 1 2
load date 58 15
local agencies 6 6
local american 1 1
local and 11 2
local communities 4 1
local community 1 3
local control 3 1
local crime 12 1
local departments 7 1
local elected 1 2
local government 22 4
local governments 25 3
local involvement 1 1
local law 50 10
local level 6 1
local officials 3 1
local police 62 28
local policing 9 3
local political 3 6
local problems 2 1
local role 1 1
local state 7 1
location and 8 5
location of 31 5
locations and 5 5
locations before 1 1
locations of 11 1
london metropolitan 2 1
long and 1 1
long beach 6 8
long been 26 2
long established 3 1
long held 2 1
long history 7 1
long list 2 1
long standing 3 1
long term 44 5
long time 5 5
longer be 4 1
longer periods 1 1
longitudinal analysis 2 1
longitudinal data 3 1
look at 36 4
look for 14 2
looked at 6 2
looked for 1 2
looking at 28 2
looking for 25 5
looking more 1 1
looking out 1 1
lookout for 2 1
looks a 2 1
looks for 1 1
los angeles 256 32
loss of 12 2
lot more 1 2
lot of 34 6
louis and 1 1
low and 2 1
low income 36 1
low level 22 1
low visibility 1 1
lower crime 1 1
lower levels 3 1
loyalty to 4 2
lum the 1 1
m a 4 1
m going 9 1
m kennedy 4 1
m not 5 1
machine or 1 1
machines to 2 1
made a 14 1
made and 4 2
made it 23 3
made many 1 1
made more 3 2
made on 4 1
made possible 14 1
made the 10 2
made this 3 1
made to 9 1
made tremendous 1 1
made under 3 1
magazine for 1 2
magazine in 3 2
magnitude of 9 1
mainly to 1 1
maintain their 4 1
maintained a 2 1
maintenance and 3 1
maintenance of 7 1
major changes 1 2
major cities 7 1
majority of 36 2
make a 34 1
make any 4 1
make arrests 4 1
make is 1 1
make it 37 4
make police 5 1
make possible 2 1
make predictions 6 1
make such 2 1
make us 5 1
make very 1 1
makers and 5 2
makers as 1 1
makers at 1 1
makers to 10 1
makers would 2 1
makes it 23 3
makes them 8 1
making about 1 1
making and 7 1
making available 1 1
