of 1 of 1
as how 5 3
as i 11 2
as if 21 8
as important 7 4
as improved 1 1
as in 19 20
as increased 2 1
as increasing 2 1
as indicative 1 1
as informants 7 1
as information 2 2
as internal 2 1
as involved 1 1
as is 15 4
as it 69 21
as its 14 2
as judge 2 5
as just 1 1
as justice 6 5
as large 2 3
as leading 3 1
as legal 3 1
as legislative 1 1
as less 3 1
as likely 14 1
as limiting 2 1
as local 1 1
as long 30 5
as los 6 3
as low 3 1
as male 1 1
as many 18 8
as measured 4 4
as mere 1 2
as minor 1 1
as models 1 1
as money 1 1
as morally 1 3
as more 22 7
as most 1 1
as much 36 19
as multiple 1 1
as name 4 1
as needed 1 2
as neutral 2 1
as new 7 4
as non 3 1
as not 3 4
as noted 22 1
as of 28 14
as officers 6 3
as often 2 4
as one 49 24
as opposed 27 6
as orders 1 1
as other 4 5
as our 7 1
as over 1 1
as overly 1 1
as palm 1 1
as part 67 24
as people 10 2
as per 2 1
as percent 4 2
as playing 1 1
as police 18 14
as policing 1 1
as possible 23 15
as potential 9 1
as practiced 1 1
as predictive 5 9
as predictors 2 2
as predpol 7 2
as president 2 1
as privacy 4 1
as private 5 2
as probable 1 2
as problem 2 2
as professor 6 7
as proper 1 1
as property 2 4
as protecting 5 1
as public 5 3
as quickly 2 1
as real 1 1
as reasonable 2 3
as recently 4 1
as reflecting 1 2
as related 1 1
as relatively 2 1
as relevant 1 1
as remote 1 1
as required 2 2
as resulting 1 1
as risk 2 1
as robbery 1 1
as routine 1 1
as saying 8 2
as scars 1 1
as secondary 1 1
as seen 2 2
as separate 2 1
as several 3 1
as she 5 2
as significantly 1 1
as simple 2 1
as six 1 2
as small 4 2
as social 18 1
as sociologist 1 2
as some 9 6
as somehow 1 1
as someone 2 2
as something 3 1
as soon 2 5
as specialized 1 2
as specific 1 1
as states 2 1
as strategy 3 1
as substantive 1 2
as successful 3 2
as such 19 5
as surveillance 3 1
as suspicious 10 2
as technology 4 1
as terry 3 2
as that 13 1
as the 384 171
as their 17 3
as there 9 5
as these 14 4
as they 76 18
as things 1 1
as this 13 4
as those 8 5
as though 5 1
as time 1 4
as to 71 39
as trained 2 1
as twenty 1 2
as unique 1 1
as victims 1 1
as violent 3 1
as wardlow 1 1
as was 3 2
as we 34 11
as well 234 99
as when 6 4
as whether 2 3
as will 9 13
as with 26 9
as within 2 1
as you 3 1
as zero 1 1
ascertain the 1 2
ascribed to 2 1
ashkan soltani 1 2
ashley b 1 1
asian am 1 1
aside from 7 2
aside the 1 1
ask before 1 1
ask for 4 1
ask if 5 2
ask it 2 1
ask questions 4 3
ask that 1 2
ask the 3 2
asked a 1 1
asked for 6 7
asked her 1 1
asked how 1 2
asked questions 6 1
asked the 5 2
asked to 19 13
asked whether 2 1
asking for 3 1
asking them 1 2
asking why 1 1
asks the 1 1
asks whether 6 1
asp item 2 1
aspect of 27 13
aspects of 42 16
aspirations of 1 1
aspx id 2 2
ass n 52 8
assault and 5 2
assault burglary 1 1
assault is 3 1
assault n 1 3
assault on 2 2
assault or 2 1
assault the 1 3
assault with 1 1
assaults and 1 3
assaults burglaries 1 1
assembling records 4 1
assert that 5 2
asserted that 4 2
asserting that 5 3
assertion about 1 1
assertion of 4 3
assertion that 3 1
asserts that 3 1
assess risk 7 1
assess the 18 4
assess their 1 1
assess whether 5 1
assessed and 2 1
assessed by 2 1
assessed on 1 1
assessing a 1 1
assessing an 2 1
assessing how 1 1
assessing the 7 9
assessment and 2 3
assessment for 5 5
assessment instrument 1 4
assessment instruments 4 6
assessment is 3 3
assessment n 4 4
assessment of 31 8
assessment or 1 1
assessment pdf 1 1
assessment system 1 1
assessment the 5 1
assessment tool 2 2
assessment tools 8 13
assessment was 6 1
assessment with 2 1
assessments and 7 6
assessments are 1 1
assessments but 1 1
assessments by 1 2
assessments in 9 1
assessments n 1 1
assessments of 14 2
assessments to 2 3
assets and 3 3
assets j 2 1
assets privacy 3 1
assign a 2 1
assigned a 1 1
assigned to 13 12
assignment of 3 5
assignments the 1 1
assigns a 1 4
assist in 8 3
assist the 5 1
assistance and 1 1
assistance from 3 1
assistance highlight 1 1
assistance in 1 1
assistance n 2 1
assistance of 1 2
assistance to 6 1
assistance u 4 1
assistant professor 8 9
assisted analysis 1 1
assisted diversion 4 1
associate dean 1 1
associate in 1 1
associate professor 7 5
associate with 1 2
associated press 14 6
associated risks 1 1
associated with 84 60
associates with 2 2
association and 11 2
association did 1 1
association for 4 2
association is 1 1
association n 3 2
association of 12 5
association with 4 1
associational and 1 2
associational freedom 1 1
associations and 8 4
assume a 4 1
assume police 1 1
assume that 27 4
assume the 7 1
assumed that 9 2
assumed to 1 1
assumes that 10 3
assuming that 8 4
assuming the 6 4
assumption is 4 2
assumption of 8 1
assumption that 17 4
assumptions about 7 2
assumptions and 9 1
assumptions underlying 1 1
assurance that 1 2
assure that 1 1
at a 272 123
at about 5 2
at according 2 1
at after 3 1
at airports 2 2
at alito 2 8
at all 61 35
at although 4 4
at am 3 3
at american 5 3
at amy 2 1
at an 24 8
at analyzing 1 2
at and 6 1
at any 30 13
at app 1 1
at arguing 11 8
at as 10 6
at at 4 1
at available 3 10
at b 15 10
at because 4 1
at best 15 2
at black 3 1
at both 2 2
at brennan 2 1
at but 5 1
at by 3 3
at cf 6 1
at citation 3 1
at citations 5 4
at cities 1 1
at citing 18 24
at close 2 1
at collecting 4 1
at concluding 1 1
at courts 1 2
at crime 2 11
at critiquing 1 1
at current 2 1
at d 6 4
at describing 52 9
at detailing 6 1
at different 7 2
at discussing 39 13
at e 1 2
at emphasis 4 6
at emphasizing 2 3
at even 3 2
at every 11 2
at evidence 1 1
at explaining 20 7
at exploring 1 2
at fig 5 2
at finding 11 7
at first 10 1
at for 18 4
at fourth 1 1
at gates 1 1
at georgetown 4 2
at gunpoint 3 1
at hand 8 5
at high 4 6
at higher 2 2
at highest 1 2
at his 4 5
at holding 2 3
at home 12 6
at hot 1 1
at how 3 12
at htsyndication 2 1
at http 148 76
at https 14 7
at i 3 2
at identifying 8 1
at if 3 2
at ii 2 1
at improving 3 1
at in 33 19
at indicating 1 2
at individual 1 1
at internal 3 8
at issue 22 13
at it 9 2
at its 16 4
at john 2 1
at johns 1 2
at just 1 2
at justice 3 5
at kozinski 1 1
at lapd 2 1
at large 5 7
at least 185 70
at left 1 1
at less 2 1
at local 1 1
at majority 5 3
at making 3 1
at many 9 1
at mark 2 1
at more 3 2
at multiple 2 1
at my 3 1
at n 1194 544
at new 4 3
at night 10 1
at nn 3 2
at no 5 1
at not 1 4
at noting 48 16
at observing 8 4
at odds 5 3
at of 5 2
at officers 1 1
at ohio 1 3
at on 5 2
at once 7 1
at one 14 7
at other 5 4
at our 5 2
at p 1 2
at particular 2 7
at perhaps 2 1
at play 3 3
at police 13 1
at predicting 7 2
at predictive 2 2
at predpol 2 1
at providing 11 3
at quoting 16 18
at random 1 1
at recognizing 1 6
at reducing 1 5
at referencing 1 1
at reporting 4 1
at research 1 2
at responding 1 1
at risk 38 22
at rutgers 1 1
at s 6 1
at same 1 1
at scalia 1 6
at see 102 32
at several 1 1
at similarly 2 1
at solving 1 1
at some 11 12
at sotomayor 7 6
at stake 9 6
at stanford 3 1
at stating 8 4
at stevens 2 6
at stores 1 1
at street 1 3
at suggesting 3 1
at t 4 3
at taking 3 2
at tbl 6 2
at th 1 1
at that 9 5
at the 582 287
at their 8 4
at there 7 2
at these 10 3
at thirty 2 1
at this 34 24
at those 3 3
at thus 2 2
at times 17 5
at to 6 1
at trial 4 4
at u 10 4
at ucla 1 8
at under 1 1
at unlike 2 2
at using 3 2
at v 5 1
at very 3 1
at w 1 1
at wayne 1 1
at we 4 3
at what 5 7
at when 8 1
at whether 2 1
at which 22 18
at while 2 3
at with 2 2
at work 16 15
at worst 5 1
at www 4 9
at xx 1 1
at yale 1 1
atlantic jan 3 1
atlantic mar 7 3
atlantic monthly 3 1
attache case 2 1
attached to 6 6
attaches to 1 6
attachment of 1 1
attack on 11 1
attacks on 5 1
attacks that 1 1
attempt to 52 32
attempted to 26 8
attempting to 15 6
attempts to 23 15
attendant to 3 1
attended community 1 2
attending a 2 1
attending to 1 3
attention and 1 4
attention away 1 1
attention for 2 2
attention from 8 3
attention in 4 5
attention is 2 1
attention may 1 1
attention n 7 3
attention of 3 7
attention on 20 3
attention to 34 24
attention when 1 1
attitudes about 4 1
attitudes have 2 1
attitudes toward 6 3
attorney general 37 20
attorney is 1 2
attorney might 1 1
attorney s 20 8
attorney the 1 3
attorney who 2 1
attorneys offices 5 1
attract the 2 1
attractiveness of 1 1
attributable to 9 2
attribute of 1 1
attribute screening 1 2
attribute to 1 1
attributed to 10 7
attributes of 5 1
attributes to 1 1
attuned to 2 1
aubrey fox 1 1
audience n 1 1
audience of 1 1
audio and 2 2
audit is 2 1
audits and 5 1
aug am 8 5
aug at 12 5
aug available 4 5
aug http 49 16
aug n 10 2
aug pm 19 3
augmenting the 1 1
august a 1 1
august language 5 7
august monday 1 1
august of 1 2
august the 4 2
author n 9 5
author of 14 3
author s 6 5
authoritarian governments 1 1
authorities have 6 1
authorities n 10 1
authorities that 1 1
authorities they 1 1
authority and 4 11
authority figure 1 1
authority for 2 1
authority in 9 3
authority of 10 2
authority to 39 10
authority under 1 1
authorize a 2 1
authorize the 2 2
authorized by 2 1
authors of 4 2
authors wish 1 1
auto theft 7 8
auto thefts 1 2
automated society 1 1
automated systems 10 2
automatic license 6 1
automatic toll 1 1
automation and 3 1
automobile and 1 1
automobiles n 1 2
autonomy and 4 4
autonomy in 1 1
autonomy is 1 1
autonomy n 6 3
availability of 23 12
available a 1 1
available and 8 9
available approach 1 1
available as 6 1
available at 75 83
available both 2 1
available data 8 2
available empirical 2 3
available evidence 1 3
available for 14 8
available in 15 1
available information 11 4
available it 1 1
available n 2 2
available on 6 1
available online 3 1
available resources 1 1
available social 1 1
available technology 1 1
available the 2 1
available through 8 1
available to 45 11
avenue and 2 1
average number 2 1
average of 11 20
average person 2 1
average police 3 2
avoid a 5 4
avoid suspicion 1 1
avoid the 21 9
avoid this 1 3
avoiding disclosure 3 3
avoiding the 5 2
avoids the 1 1
awa y 1 1
awaiting trial 2 12
awarded a 1 1
awarded million 2 1
aware of 24 7
aware that 4 2
awareness and 2 1
awareness in 4 3
awareness of 6 2
awareness program 3 1
awareness system 4 10
awareness systems 1 1
awareness that 2 2
awareness to 1 1
awareness tool 2 4
awash in 1 1
away as 3 2
away from 40 28
away the 3 3
away with 3 2
azavea philly 1 1
azavea s 1 2
b a 23 9
b b 2 1
b c 13 4
b discussing 1 1
b e 3 2
b ecause 1 1
b ensuring 1 1
b i 12 3
b in 1 1
b j 1 2
b johnson 1 1
b m 1 1
b n 55 15
b of 3 1
b pitcher 1 1
b predictive 2 2
b privacy 1 1
b robinson 1 1
b sherman 1 1
b short 1 2
b silverman 5 2
b the 14 3
b u 7 2
b which 1 1
babe howell 8 2
bachner ibm 1 1
bachner predictive 1 1
back a 1 1
back and 10 14
back as 4 1
back at 3 1
back in 10 6
back into 5 7
back of 10 3
back on 10 4
back the 2 2
back to 38 26
back with 2 1
backed by 3 3
backers of 1 1
background a 2 1
background and 3 2
background checks 15 1
background conditions 1 1
background information 17 1
background n 1 1
background of 3 4
backup the 1 1
backward looking 2 1
bad acts 1 2
bad apples 1 11
bad behavior 2 1
bad for 5 1
bad guys 6 3
bag in 1 1
bags and 1 1
bail and 4 13
bail hearings 4 1
bail n 1 2
balance a 1 1
balance between 12 2
balance its 1 3
balance of 5 4
balance privacy 2 1
balance the 6 3
balances the 2 1
balancing the 2 1
baldwin the 1 1
balkin the 1 1
ball supra 10 2
baltimore and 8 1
baltimore are 4 1
baltimore is 1 1
baltimore maryland 5 1
baltimore police 42 1
baltimore school 5 1
ban on 6 2
ban which 1 1
bank of 2 1
bank records 3 1
bank robbers 1 1
banks at 1 1
banks criminal 2 1
banks race 1 1
banks to 1 1
banks use 3 1
bar and 4 3
bar the 1 1
bar to 1 1
baradaran frank 2 1
barbara e 2 1
barbara j 1 1
bare minimum 1 1
bargaining and 6 1
bargaining is 3 1
bargaining n 3 1
barnes road 2 1
barrier to 10 1
barriers have 1 3
barriers to 14 4
bars convenience 1 1
bars n 1 1
bars or 1 1
bartusch legal 2 1
base for 2 2
base his 1 1
base their 1 2
baseball teams 1 2
based analysis 3 2
based approach 7 9
based approaches 1 1
based changes 1 1
based company 2 3
based crime 2 5
based decision 1 45
based decisions 6 1
based framework 1 1
based groups 3 1
based in 10 4
based largely 3 1
based merely 1 1
based not 1 1
based on 375 170
based one 2 1
based only 5 1
based or 2 1
based organization 2 1
based patrol 1 2
based police 1 2
based policing 18 34
based policy 1 1
based prediction 3 2
based predictions 3 1
based sentencing 4 5
based strategies 2 3
based strategy 2 3
based suspect 4 1
based tactics 1 4
based upon 18 7
baseline that 1 1
bases for 5 2
bases of 3 4
basic data 1 2
basic police 1 2
basics of 1 1
basis about 1 1
basis and 3 1
basis for 40 30
basis n 3 2
basis of 79 39
basis the 2 2
basis to 6 4
baskin f 1 1
battle for 1 1
battle over 1 1
battles crime 1 1
baxter modest 1 1
bay area 7 2
bayesian analysis 3 1
bbc com 4 1
be a 145 75
be able 80 31
be acceptable 3 1
be accessed 4 2
be accompanied 1 1
be accomplished 8 2
be accurate 1 1
be achieved 7 3
be acknowledged 5 1
be adapted 1 1
be addressed 10 10
be adjusted 3 2
be administered 1 2
be admissible 2 1
be admitted 4 3
be affected 7 1
be afforded 1 1
be afoot 5 7
be all 1 2
be allocated 1 3
be allowed 4 1
be amenable 2 1
be an 32 7
be analyzed 9 4
be and 11 2
be answered 1 2
be anticipated 1 1
be applied 14 4
be appropriate 2 3
be argued 3 2
be as 14 3
be asked 5 3
be asking 2 1
be assessed 5 1
be associated 3 1
be assumed 3 1
be at 17 4
be attractive 1 1
be attributable 3 1
be attributed 4 1
be automatically 4 1
be available 8 7
be aware 5 3
be balanced 1 1
be based 21 13
be best 3 4
be better 13 2
be broader 1 1
be brought 2 10
be called 2 6
be capable 6 3
be captured 2 1
be careful 4 1
be carried 1 3
be carrying 2 4
be celebrated 1 1
be challenging 1 2
be changing 1 1
be characterized 3 1
be charged 2 1
be clear 12 3
be collected 4 3
be committed 2 7
be compared 2 4
be compatible 1 1
be compelled 2 1
be competent 1 1
be concerned 1 1
be conducted 9 1
be confidential 1 1
be connected 6 1
be considered 30 17
be consistently 1 1
be constitutionally 3 1
be construed 3 2
be conveyed 1 1
be convicted 5 1
be correlated 1 1
be created 8 4
be criminalized 1 1
be criminals 4 1
be dangerous 1 1
be dealt 2 2
be decided 1 1
be deemed 11 1
be defended 1 1
be defined 7 1
be derived 2 2
be described 2 1
be detected 2 2
be determinative 1 1
be determined 7 1
be deterred 1 1
be developed 7 2
be different 7 4
be difficult 14 6
be directly 1 2
be disclosed 7 1
be disconnected 1 1
be discussed 8 11
be dispatched 3 1
be distinguished 1 1
be done 12 21
be drawn 5 4
be easier 1 1
be easily 3 4
be easy 6 1
be effective 6 5
be either 3 1
be embedded 3 1
be emphasized 1 1
be enforced 2 2
be engaged 8 2
be engaging 1 1
be enough 6 5
be equally 2 2
be equipped 3 1
be especially 2 2
be essential 2 1
be established 2 3
be evaluated 4 2
be even 3 1
be examined 1 1
be excluded 3 1
be executed 2 5
be expanded 2 1
be expected 11 3
be explained 8 4
be exploited 1 1
be extended 8 1
be extrapolated 1 1
be extremely 3 1
be fabricated 1 1
be faced 1 2
be factored 4 1
be far 6 4
be fed 2 4
be filled 1 1
be fined 1 1
be first 4 1
be for 4 2
be forced 7 1
be found 38 7
be free 8 5
be freed 1 1
be fully 8 1
be further 4 3
be generated 1 2
be geographically 1 1
be given 12 3
be going 1 1
be grounded 3 1
be guilty 1 1
be handled 5 2
be held 16 3
be helpful 4 5
be high 1 1
be highly 5 4
be html 1 1
be identified 10 7
be imagined 1 1
be immediately 4 2
be important 1 1
be imported 1 1
be imposed 8 2
be impossible 9 3
be imprisoned 1 1
be improved 3 1
be in 30 16
be inappropriate 2 1
be incapable 1 1
be inclined 1 1
be included 8 3
be indicative 1 2
be individualized 1 1
be inferred 5 1
be influenced 4 3
be informed 1 1
be insufficient 3 2
be interpreted 6 1
be introduced 1 1
be involved 29 3
be irrelevant 2 3
be isolated 1 1
be issued 5 1
be it 5 1
be judge 1 1
be judged 2 1
be just 2 4
be justified 8 3
be kept 5 1
be known 3 2
be labeled 4 2
be leaving 1 1
be left 3 1
be legal 3 1
be less 11 6
be like 3 1
be likely 1 1
be limited 6 1
be linked 2 1
be little 8 1
be looking 4 3
be lost 2 1
be made 34 10
be managed 1 1
be manipulated 1 6
be matched 1 6
be measured 8 1
be members 1 1
be met 2 6
be mistaken 3 1
be mitigated 1 1
be modified 1 1
be months 1 1
be more 49 24
be most 6 3
be moved 2 1
be much 13 3
be my 2 1
be n 6 1
be necessary 12 4
be needed 3 4
be no 16 3
be not 5 1
be noted 5 1
be objective 3 2
be observed 2 2
be obtained 5 1
be obvious 4 1
be of 6 1
be offenders 2 1
be omitted 1 1
be on 11 2
be one 10 6
be only 1 1
be operationalized 1 1
be or 4 1
be our 1 1
be over 3 1
be overly 1 1
be paid 1 1
be part 7 4
be particularized 2 2
be particularly 7 4
be patrolled 2 1
be penalized 1 1
be perceived 3 1
be permissible 2 1
be permitted 4 1
be physically 1 1
be placed 5 4
be positive 1 3
be possible 10 3
be predicted 6 6
be present 6 1
be primarily 1 3
be proactive 1 1
be problematic 3 1
be processed 1 2
be prosecuted 2 3
be protected 4 2
be provided 4 1
be public 5 1
be punished 3 1
be pursued 4 1
be pushed 1 2
be put 7 5
be quickly 1 1
be quite 4 3
be raised 4 1
be ranked 2 5
be reached 4 1
be reasonable 4 3
be reconciled 1 1
be recorded 8 1
be reduced 5 4
be referred 2 3
be related 3 1
be relatively 3 1
be released 6 5
be reliable 1 3
be reliably 1 1
be relied 1 3
be reluctant 1 1
be removed 2 3
be replaced 6 1
be reported 1 1
be repurposed 1 1
be required 19 11
be resolved 3 4
be rich 1 1
be riddled 1 1
be run 2 1
be safe 1 2
be said 6 4
be searched 5 1
be secure 5 4
be seeking 1 1
be seen 25 10
be sent 2 1
