	of	documents
be	suspicious	of
be	systematic	differences
be	systematically	higher
be	tainted	by
be	taken	as
be	taken	into
be	taken	unnecessarily
be	tamper	resistant
be	tapped	into
be	targeted	nowadays
be	targeted	with
be	tarnished	even
be	taught	empathy
be	taught	social
be	technically	accessible
be	temporarily	disabled
be	tempted	to
be	terrorists	really
be	tested	they
be	testing	this
be	that	address
be	that	but
be	that	detentions
be	that	every
be	that	law
be	that	probable
be	that	there
be	the	basis
be	the	biggest
be	the	case
be	the	chosen
be	the	constitutional
be	the	default
be	the	end
be	the	exception
be	the	fault
be	the	first
be	the	future
be	the	gun
be	the	least
be	the	most
be	the	next
be	the	only
be	the	perspective
be	the	picassos
be	the	population
be	the	possibility
be	the	primary
be	the	question
be	the	reasonable
be	the	result
be	the	shootings
be	the	sole
be	the	steam
be	the	subject
be	the	very
be	the	victim
be	the	victims
be	then	why
be	those	that
be	time	consuming
be	to	argue
be	to	eliminate
be	to	fix
be	to	promote
be	to	use
be	told	to
be	told	which
be	tolerable	if
be	tolerated	the
be	tomorrow	s
be	too	low
be	totally	disoriented
be	totally	intelligible
be	touching	them
be	traced	back
be	traced	in
be	traced	to
be	tragic	the
be	transparent	n
be	transparent	so
be	transparent	to
be	treated	as
be	treated	see
be	treated	with
be	treating	individuals
be	tried	as
be	tried	under
be	triggered	by
be	triggered	when
be	trips	the
be	trivial	or
be	true	according
be	true	of
be	true	outside
be	truly	addressed
be	trusted	in
be	trusted	more
be	trustworthy	enough
be	turned	on
be	unconstitutional	because
be	unconstitutional	implements
be	under	constant
be	undertaken	without
be	unfairly	concentrated
be	unimaginable	without
be	unintended	discriminatory
be	unjustified	evidence
be	unlawful	for
be	unlikely	to
be	unnoticeable	that
be	unsolvable	load
be	unsurprising	that
be	untrue	the
be	unusually	hard
be	unwarranted	n
be	unwarranted	would
be	unwilling	to
be	up	to
be	use	and
be	used	and
be	used	as
be	used	by
be	used	effectively
be	used	for
be	used	here
be	used	if
be	used	in
be	used	n
be	used	to
be	useful	as
be	useful	courts
be	useful	for
be	useful	in
be	useful	like
be	useful	researchers
be	useful	to
be	useful	we
be	using	los
be	using	maths
be	using	these
be	validated	according
be	validated	by
be	validated	n
be	valuable	is
be	valuable	proprietary
be	very	appropriate
be	very	time
be	victims	of
be	viewed	as
be	vigilant	about
be	violated	and
be	vulnerable	to
be	waived	into
be	wary	of
be	watched	in
be	watching	chills
be	watching	me
be	watching	the
be	wayward	youth
be	we	only
be	weapons	in
be	wearing	body
be	welcome	microsoft
be	when	officers
be	where	i
be	whether	a
be	whether	mining
be	willing	to
be	wired	july
be	wiretap	capable
be	wise	to
be	with	class
be	with	the
be	worked	out
be	working	to
be	worrisome	expanded
be	worrisome	nor
be	worse	without
be	wrong	in
be	yet	another
be	young	african
be	young	not
bea	j	concurring
beach	in	both
beach	or	lying
beaches	of	santa
beachfront	neighborhood	the
beachgoers	enjoying	the
bear	a	manifest
bear	by	citizen
bear	could	be
bear	japanelderly	https
bear	some	relationship
bear	the	disproportionate
bear	the	responsibility
bear	title	vii
bearing	on	overall
bearing	on	the
bearing	the	costs
bearing	whatsoever	on
bears	with	it
beast	aug	am
beast	sept	http
beat	as	it
beat	byline	by
beat	https	dpdbeat
beat	officers	or
beat	or	riding
beat	police	section
beat	with	a
beaten	by	pgpd
beaten	c	b
beaten	killed	he
beaten	wash	post
beating	a	university
beating	and	rape
beating	case	nbc
beating	james	harr
beating	of	a
beating	of	jordan
beating	stephen	rushin
beating	that	too
beating	wash	post
beautiful	film	fictionalizing
beautiful	thermal	flare
beauty	and	rigour
beauty	challenge	and
beazer	n	the
became	a	believer
became	a	contract
became	a	defining
became	a	hollywood
became	a	referendum
became	a	staple
became	accustomed	to
became	an	army
became	an	early
became	army	program
became	at	least
became	available	n
became	clear	that
became	clear	to
became	emblematic	of
became	embroiled	in
became	essentially	not
became	exempted	from
became	hardened	criminals
became	increasingly	convinced
became	instinct	in
became	known	as
became	mired	in
became	more	professional
became	quantified	at
became	routine	n
became	safe	new
became	so	big
became	so	common
became	subject	to
became	the	first
became	what	can
because	a	friend
because	a	huge
because	a	low
because	a	particular
because	a	suspect
because	adolescents	are
because	agents	did
because	all	big
because	an	objecting
because	analysts	must
because	analysts	will
because	any	organs
because	armed	marines
because	artificial	intelligence
because	as	amitai
because	at	no
because	big	data
because	black	and
because	both	processes
because	burdens	of
because	certain	ethnic
because	certain	individuals
because	children	are
because	claims	against
because	class	membership
because	classification	itself
because	congress	enacted
because	considering	membership
because	criminal	court
because	data	are
because	data	is
because	data	miners
because	data	mining
because	decision	makers
because	determining	that
because	different	neighborhoods
because	disability	when
because	doing	so
because	eeg	independently
because	either	the
because	employees	who
because	equal	protection
because	every	woman
because	everybody	feel
because	gaining	access
because	google	remembers
because	he	has
because	he	hasn
because	he	liked
because	he	or
because	he	s
because	he	who
because	here	s
because	his	neighbors
because	his	victims
because	human	beings
because	i	fear
because	in	albemarle
because	in	his
because	in	order
because	increasingly	your
because	innocent	people
because	investigations	are
because	it	believes
because	it	can
because	it	did
because	it	disproportionately
because	it	doesn
because	it	fosters
because	it	frustrates
because	it	had
because	it	has
because	it	increases
because	it	is
because	it	limits
because	it	offers
because	it	opened
because	it	permits
because	it	survives
because	it	was
because	it	would
because	its	predictions
because	judges	are
because	juveniles	are
because	juveniles	registration
because	law	enforcement
because	many	of
because	media	stories
because	memory	dissipates
because	methods	of
because	minnesota	v
because	minorities	commit
because	most	criminals
because	most	evaluation
because	most	juveniles
because	none	of
because	nothing	is
because	nothing	was
because	of	a
because	of	air
because	of	all
because	of	an
because	of	anything
because	of	biases
because	of	concerns
because	of	conscious
because	of	downstream
because	of	encryption
because	of	fatigue
because	of	fear
because	of	his
because	of	how
because	of	it
because	of	its
because	of	more
because	of	not
because	of	particularized
because	of	police
because	of	practical
because	of	that
because	of	the
because	of	their
because	of	these
because	officers	could
because	once	any
because	our	research
because	patients	were
because	police	administrators
because	police	and
because	policing	is
because	poor	people
because	proactive	oversampling
because	robots	will
because	sicker	patients
because	so	few
because	so	little
because	society	continues
because	some	of
because	spreading	the
because	statistically	the
because	strict	business
because	such	a
because	such	behavior
because	such	mechanisms
because	such	membership
because	technology	has
because	terry	is
because	that	s
because	the	agents
because	the	algorithm
because	the	attackers
because	the	automated
because	the	benefits
because	the	bias
because	the	company
because	the	criteria
because	the	current
because	the	data
because	the	defendant
because	the	definitions
because	the	department
because	the	details
because	the	different
because	the	discrimination
because	the	doctrine
because	the	documents
because	the	dominant
because	the	environment
because	the	factors
because	the	facts
because	the	fagan
because	the	focus
because	the	fourth
because	the	goal
because	the	government
because	the	individual
because	the	judge
because	the	mechanism
because	the	model
because	the	neighborhood
because	the	nsa
because	the	numbers
because	the	office
because	the	officer
because	the	operating
because	the	origin
because	the	police
because	the	pre
because	the	process
because	the	relevant
because	the	resulting
because	the	robot
because	the	rules
because	the	scan
because	the	sensitive
because	the	signature
because	the	situation
because	the	street
because	the	substantive
because	the	suspect
because	the	target
because	the	targeting
because	the	threat
because	the	vast
because	the	very
because	their	information
because	their	vulnerability
because	there	are
because	there	is
because	there	were
because	these	cases
because	these	citizens
because	these	managers
because	they	are
because	they	aren
because	they	argue
because	they	as
because	they	can
because	they	cannot
because	they	change
because	they	communicate
because	they	consider
because	they	contain
because	they	had
because	they	have
because	they	hold
because	they	lacked
because	they	often
because	they	operate
because	they	re
because	they	rely
because	they	requested
because	they	suspected
because	they	were
because	they	would
because	those	relationships
because	to	do
because	today	s
because	traditional	case
because	via	data
because	warfare	is
because	warrant	applications
because	we	are
because	we	assume
because	we	can
because	we	re
because	we	ve
because	what	s
because	when	police
because	without	them
because	year	old
because	you	have
because	young	people
because	youth	are
beck	colleen	mccue
beck	in	a
beck	mccue	supra
beck	predictive	policing
beck	risk	society
becom	ing	very
become	a	better
become	a	contact
become	a	factor
become	a	flash
become	a	force
become	a	legal
become	a	more
become	a	much
become	a	party
become	a	point
become	a	relatively
become	a	standard
become	adult	career
become	adults	has
become	an	adult
become	an	obsession
become	available	to
become	battery	swiping
become	black	boxes
become	comfortable	with
become	criminals	ad
become	criminals	pac
become	critical	to
become	desensitized	they
become	differences	in
become	difficult	for
become	disorderly	conduct
become	essentially	the
become	even	larger
become	far	more
become	fixtures	on
become	in	essence
become	in	modern
become	in	policing
become	increasingly	skilled
become	inexpensive	sophisticated
become	institutionalized	and
become	it	sounds
become	just	another
become	key	pieces
become	known	has
become	less	common
become	less	invasive
become	mandated	law
become	mistaken	for
become	more	accurate
become	more	common
become	more	complicated
become	more	dangerous
become	more	deadly
become	more	dependent
become	more	developmentally
become	more	difficult
become	more	haphazard
become	more	involved
become	more	palatable
become	more	reliant
become	more	so
become	more	sophisticated
become	more	violent
become	more	widely
become	more	widespread
become	offenders	law
become	one	of
become	our	go
become	outdated	when
become	paradigmatic	of
become	part	of
become	permanent	when
become	productive	adults
become	public	records
become	quasi	intelligence
become	relatively	stable
become	shared	weapons
become	smarter	than
become	so	popular
become	stronger	still
become	such	an
become	the	agent
become	the	canonical
become	the	dominant
become	the	feelings
become	the	initial
become	the	justification
become	the	next
become	the	primary
become	the	report
become	the	target
become	the	underlying
become	theft	or
become	too	reliant
become	trapped	in
become	ubiquitous	and
become	useful	cheap
become	worm	programs
becomes	a	distinct
becomes	a	new
becomes	a	survival
becomes	a	target
becomes	a	victim
becomes	can	we
becomes	clear	that
becomes	collectively	imputable
becomes	distorted	the
becomes	especially	dangerous
becomes	evidence	that
becomes	greater	n
becomes	in	effect
becomes	increasingly	amplified
becomes	limiting	law
becomes	more	accessible
becomes	more	prosecutor
becomes	more	widespread
becomes	part	of
becomes	possible	to
becomes	predictive	rather
becomes	public	record
becomes	relevant	to
becomes	significant	it
becomes	the	case
becomes	unworthy	of
becomes	weaker	if
becomes	weaker	still
becoming	a	boxer
becoming	a	cowboy
becoming	a	part
becoming	an	active
becoming	ever	more
becoming	increasingly	common
becoming	increasingly	disillusioned
becoming	involved	in
becoming	more	active
becoming	more	complicated
becoming	more	likely
becoming	numb	to
becoming	politically	active
becoming	quasi	private
becoming	so	sophisticated
becoming	victims	not
becton	the	drug
bed	and	dressed
bed	and	into
bed	for	their
bed	still	he
bedclothes	in	wilson
bedford	stuyvesant	west
bedoya	marjory	blumenthal
bedoya	said	that
bedrock	axiomatic	and
bedrock	requirement	of
bedrock	tunnel	jobs
bee	apr	http
been	a	clear
been	a	close
been	a	concern
been	a	controversial
been	a	core
been	a	critic
been	a	disturbing
been	a	feature
been	a	friend
been	a	key
been	a	long
been	a	lot
been	a	nebulous
been	a	resounding
been	a	strong
been	a	useful
been	a	victim
been	able	to
been	abolished	but
been	absent	prejudice
been	abused	n
been	acquitted	in
been	adjudged	redeemable
been	adopted	by
been	adopted	in
been	afforded	inadequate
been	aggrieved	by
been	alerted	the
been	amended	a
been	amended	to
been	an	inheritance
been	an	nypd
been	answered	the
been	any	more
been	applying	these
been	approved	by
been	approved	under
been	arrested	again
been	arrested	and
been	arrested	in
been	ars	acquires
been	as	calders
been	as	quick
been	assaulted	if
been	assigned	the
been	at	the
been	available	and
been	available	for
been	available	to
been	averse	to
been	aware	of
been	based	on
been	beyond	the
been	blamed	for
been	built	with
been	central	to
been	characterized	by
been	charged	in
been	charged	police
been	charged	with
been	chasing	me
been	chosen	to
been	clarity	as
been	classified	as
been	classified	by
been	clear	courts
been	clearly	demonstrated
been	clearly	identified
been	closely	linked
been	combined	with
been	commercially	available
been	committed	id
been	committed	n
been	committed	or
been	committed	probable
been	committed	this
been	committed	which
been	concerned	with
been	conclusively	demonstrated
been	confiscated	in
been	consciously	aware
been	considerable	backsliding
been	considered	an
been	considered	by
been	consistent	over
been	contacted	this
been	convicted	in
been	convicted	of
been	court	centric
been	crafting	legal
been	credited	with
been	criticized	for
been	culturally	segregated
been	debated	but
been	declining	as
been	demolished	covington
been	demonstrated	to
been	denied	further
been	deployed	by
been	deprived	of
been	described	as
been	designed	in
been	determined	to
been	developed	by
been	developed	here
been	directing	all
been	discharged	from
been	disproportionally	affected
been	disproportionately	stopping
been	documented	by
been	domestically	abused
been	done	is
been	done	on
been	done	to
been	drawn	to
been	driven	in
been	employed	in
been	engaged	in
been	established	by
been	established	n
been	evident	the
been	exacerbated	by
been	expected	to
been	exposed	the
been	extremely	reluctant
been	extremely	secretive
been	few	evaluations
been	flagged	by
been	focused	on
been	for	much
been	forced	to
been	foreseeable	under
been	forthcoming	from
been	found	responsive
been	friends	lived
